1153.0959,63582.9851,3305536.7841,1226096738100925.7500,65907387466756866048.0000,4037244.8310,54975096491752078442496.0000,71965983760486.3594,14309379701694979266857402368.0000,4516874499836531370794623696896.0000,4137074184397297290608403021824.0000,7150535554.0292,79017934988282462208.0000,18134780098504876.0000,14409927490839135633014784.0000,67214105108580600452985565216768.0000,613984909683217268596407657299968.0000,48802865799187249979263017468035072.0000,46339362955862196971634688.0000,1557010237009413883822080.0000,1388249497172629224002395469512704.0000,18866213032165176957378956291095920640.0000,51201965450.6735,536402070722028.9375,15698623710559490590925389824.0000,0.0620,4104096572752261044197563796255593516236800.0000,4216146683257284921917440.0000,1017561266984543506661376.0000,20078388.1898,264297557.4393,20985.6353,1291514507034426624.0000,98312223228602672.0000,74660617516942880.0000,39913484136063.7422,75338932953971.6875,108369.3283,416767.4828,161655978365468016640.0000,0.8539,15399168564685758464.0000,33576614.9159,3518426161.2773,5165395248480.9277,921560456182179.2500,260929201560.2373,28685710.5731
1301.1297,43825.9201,166547213.2515,177995313287916572114944.0000,23799315361392563107411139403710464.0000,29965197638235604.0000,29114562944896978675360405143945216.0000,1384454.6572,1045579461075074885517687600317800120320.0000,46953147630505380504841446899937760830061281280.0000,3196968747672235914522661474009088.0000,261672308806996754455160447582735433728.0000,146984804504141360603657552518954614784.0000,31576633753267593757589504.0000,111236367374245993076274233344.0000,1070861341874063104846696042830668868091904.0000,47469287366546218606831824954016638259747450222924569795100672.0000,76175448557303236070351537727020899982536669432643584.0000,9950852790441329901860130004846419902464.0000,531340911543272727114753769472000.0000,476044518559443557523391760499718844087230566368878427931410432.0000,1206009507006940605929212253362500091825739939588131982522974208.0000,5383157477651061736510324736.0000,36765133.0146,6436108107839681206234054467105191923627415568384.0000,16464359944206663680.0000,954217737353250653372996663477402576204333056.0000,10816632289488601340416692594350947383987267814031360.0000,94026696343551040958496235206792691704659968.0000,1733413438259009998028800.0000,240295325.8582,16941123183.6617,28151970256007782400.0000,363958322054260886188589056.0000,204079868465453290392748526123773591552.0000,200183856371547616.0000,107720572591452496972480512.0000,168207859002.6567,100317982482283.4219,53804307088996.1406,3041063658393128927232.0000,211613125844680320.0000,1483790523125984.7500,9031671981819345920.0000,18255773559310988083200.0000,51570111257603145728.0000,9150142937072932.0000,640985441853.0409
1261.6978,15177.8937,36885662.3235,13147994954727301120.0000,5686584477252039844751736832.0000,8871673217187.5625,148384357830905430948303719104512.0000,323337311.4806,12037502731131709584565130393288704.0000,61176705300184389176270541906696772783102230528.0000,65470996130836411864847412991574899949568.0000,17522627488360797875368447967232.0000,15839746851827193323389049769033728.0000,186041892256264468373176320.0000,4617901911198607404469934549368832.0000,6535706301139492639382794862305878257644490194944.0000,127422744413498939930718604773164951783228799308628490123739136.0000,3784554761561448487821332889432839092684841125119853680656384.0000,402142281883466780145596240882045026304.0000,219082890438805176343800111909830656.0000,20868188501694240161099201637539217062898922201228820535574528.0000,2283828139819883729673820168609756048087420582174812170726974423040.0000,3722502233028475235053076480.0000,590807488.6791,23390271530159379593096859882747231819378322309120.0000,111692233190.3896,1800706362659028052721529359259086957114418078995709952.0000,12178850871772112253646846811265352855444317938909184.0000,40337474676875882339059227313890108513452032.0000,7534035650410504519680.0000,1727953281.5958,1604276162.3542,295344714276177564401664.0000,26541930702346344150247407616.0000,3434024567943492153207849501417537536.0000,8512047546791932928.0000,70095231494414967767040.0000,4375310609.6869,527611285292.3472,3959221593996693504.0000,52321090002995264.0000,4516621910451668647936.0000,210456263308556.3750,7677095484536033280.0000,34291767242772348665856.0000,8924681987612832956416.0000,256173732710344128.0000,1544671747110.9492
1641.2507,233212.1790,830616124.8432,6930307732144362864610782478336.0000,2586360836371200777486598144.0000,750499758854668160.0000,311433587674671904956639859429440349318387073024.0000,373851103534.5513,10808413334478987939396190208.0000,338701168697921738241691506609606888327784667235221504.0000,465576273204271502059952851413732292584428004876222464.0000,5152245812792890775306290331648.0000,15315905643359244126726613908658170534907392745799680.0000,9948105736661914799111528393998336.0000,580046876868735629660600460370099937151549440.0000,8097201346015216350160544259724225448611078606954616166172065792.0000,13182140210989294814269546577656678092386581962119503998879642978229558838900555776.0000,62820552994062534381748528809327734584630615239649101912536867156989432561664.0000,77873654946651985879856040868632895799951360.0000,272335021393503658601233424673052431214981414912.0000,26965412467332162430193203794856308658885231400872885454787257686483271680.0000,1786093711990597359237281731252314236887732733807387880009460191659530695052612396384256.0000,346731660840461130248220573696.0000,71359396813110.7969,1432149243913071827549310758387513156668019654917480078049804288.0000,2507.5733,28162246144990783871554892140493792745444736979167304209669980422778396820289617920.0000,16917418770756044457575955612443283640625143372546893647317552857088.0000,6332489085419543301685065641337914193622951659577540608.0000,1357429484844007266168340480.0000,59490883106820.5078,1017785782.3466,160899306762543114065132109430784.0000,467289828861141277515658879737673023488.0000,16295658023903852322057826599136259543488712933376.0000,990451162288345155945627648.0000,13958765427585810989905627075051520.0000,193144505.4418,2267705307021487.0000,23148043540931776681925935104.0000,745092227367536.1250,12161706684334547689559046538395648.0000,255136040592909664.0000,32542324768732839149568.0000,7263159578058882447048704.0000,895959206139574899573583249408.0000,122338383929896503083008.0000,5077721123936737.0000
1120.3012,56768.2183,11449407.5094,12199564189278043142881280.0000,6923739972201552.0000,4037310458133.1436,13792654489975947693720470552576.0000,859971208.6706,1822650835582037262336.0000,303452228917983036159583200477184.0000,3913887886465485978149987549184.0000,487775584925106624.0000,124705663138554169581936779078926336.0000,106940535679280988160.0000,207706788664714168119590912.0000,2730276404434409544404757655897243648.0000,232705766959791501284368384707943627940318674944.0000,2224063357429970803312063710914970951354417152.0000,4343330545922999781949440.0000,536597133979574703715516416.0000,595704896349004845585762270554544406528.0000,44475816610233569957192051581584501749588147830784.0000,127542776900109168.0000,92402958468.7426,175196018638509346327477536327467008.0000,20199490.4104,26759769442044137952573807294660749553521941020672.0000,13108355370927065089175546538461201694720.0000,2907290341085887918281639067648.0000,60593857676262792.0000,2322013455.6271,258227.2719,11407224941671860224.0000,372059114708168553267200.0000,1159586356585266324376561647616.0000,257637681068865056.0000,19265919990486387392512.0000,1711516.5017,22903449647.6016,47361524858486912.0000,233272614.4315,2118286321900838977536.0000,37317441676.4906,253270174607692.7812,9580989657738.2793,736735970539847936.0000,82295823677289.7812,6802897858.8548
802.2895,1120.3802,1135.8811,6770826.7093,31169579.6302,2251935.3690,219198015053.1968,217.3745,234023092474.8758,109620361415.1037,70246486481.6430,34010030625.2487,4695529.0827,3079041.5866,181319906.0771,55501313900487.9688,2819422489232325.0000,7619073973774307328.0000,59779285.3079,16428165.4552,2212181549377909.2500,1808139900474173.7500,206343281608.6244,4.8229,271379626063.8697,336155056.5020,8470973.3651,2644855629728358.0000,31126046184.4972,133831637.8334,242.7366,46488.0285,1092025.9826,142579379.2268,1350192234.3779,1965649.2356,10967093.5957,222215.3850,132556.7189,302.1251,1119107943.7808,9921.4133,97996.3103,76776521.0108,55513801.3590,462384.6371,153083.2579,20280.7585
1389.2052,186769.1482,22168672.9523,45644230958130836866244542464.0000,47377513592195812339744768.0000,57805918211302817792.0000,7996507494892733802754920479578575046265404391424.0000,1881037468.9506,58184409346800824031903744.0000,14055565642263499719662595987328337895639876632576.0000,72210558493672627866911698189900793191152010496311296.0000,9233323530797870865335514210238464.0000,136411090079109308507859337416960168956790833152.0000,351414477115474324041500503048192.0000,26984079702088970634395093908580625719230464.0000,40125543589312936409596276431300800482146114616154813116006268928.0000,26926214112793001430258716790974867455431333030329962585410405018158627730195742720.0000,4201069216093451910975102992404107564862830096798322855136511588295259464950349824.0000,21645078215954680429358037340969121087488.0000,83093641298166762530788105041467959465213952.0000,180202385244644170281215721411645208624364945884499760673394775079371407360.0000,105054651811146828836789374826964142475634137260586655257773301743193413696294762840064.0000,403238701814678288899023333360664576.0000,18364994.9739,124156011721587688784494129161072581523471041473956852994670592.0000,371733369.0804,53527332962924637917455714493938220308392165053208966146229976782864384.0000,99438024959179648527292041335613629734578487391381818436430559419826176.0000,2118217274379502713997859091317813248197172277366751232.0000,725852415599109804406222094336.0000,138330537950.5339,28979862509.4860,2610083125872571944437899329536.0000,473580835161967782396134168435558973440.0000,5253626993693198956492937342049117292749607927808.0000,709122636119679509158952960.0000,2813531425070371831821996224675840.0000,63431376084.5027,20951805194476836.0000,26907835543982534819840.0000,3314339300210109317120.0000,186033848042519655801646219264.0000,420476792064746112.0000,49604393918338460958064640.0000,76657386172482267939602432.0000,24215460152347798070506815488.0000,24017868587041030144000.0000,2905056358570588.5000
2252.5837,744628.7697,56741114980.6224,37191078935972709000498174589359095808.0000,1507589974595555027783761818036469760.0000,32242357130120981905408.0000,17085172172499968647793327373112743461957536753660769337344.0000,13745511525287.3848,191729349519598124213009250578782486528.0000,143099696300314512547226039864929676623484383369759341785322262364160.0000,1509414530189493766585710918877222052234564345755320866340308254720.0000,669471902743311268801992562670590056464384.0000,858681680173019206128476237169924019293576314785366897676255232.0000,2776817148054124891733525163807656292384768.0000,60048255262185466925117030261853253509383997322143203328.0000,9820016064740293640424468091874041477378375946865669523776875526783303340261376.0000,62908510836987701347547196416287360012563628182795913020283859913763708939889870734029242451308339789824.0000,8664925505447724207443672817484528364744172352148648320342703697851821547672914070734040507351040.0000,651346315693812231801469050181459892681722570324792311808.0000,59339808813263713541115796557867389235173866364739361177600.0000,34173231655753789990500169493728506575266652844227397545310526260497816024398010298164611907584.0000,156094850369492710761311742489553957053963389685716904988812650529156077790927482825357026795573613235747684352.0000,2384469301851592160134868851201392246784.0000,718767272249571.5000,110120557356471610160630530657129881012396268540237442055866437048952511487016960.0000,1001675722.8623,1020586582526458567205553057982671952246835666517185401083031127262890118054258530195921305591611392.0000,101393815986021418871598868976256753210991830835751528876998607222669951042821705170944.0000,5997741217932611954094894755912810370886094261421230209546853019549696.0000,79074452868332819126386210537209856.0000,7806466274183453.0000,529207146893.1523,1883368724159498885296094016591632531456.0000,1555491815850386949364334333089239765497201819648.0000,94888689423806283311224528157963713114964358951752542162255872.0000,819045814614082073015453218766848.0000,463991774360349301642041777762078331764736.0000,81369976721.6302,11856190714217861120.0000,1114746229086989051646337286668288.0000,2667927430263381426176.0000,17326920495592821565842679000895408046080.0000,6398901103564118032384.0000,96900417773889278368425181184.0000,19769662756998620869434271596544.0000,6204828825282982677024057144106811392.0000,28142227459901268537917833216.0000,21820357223029813248.0000
1673.8529,382257.2095,85376882.1429,180110348604307122426004635648.0000,185595123254411731220568211456.0000,91213427969395113984.0000,6984623116920044724661575185743733596371717694947328.0000,5160472184008.2920,18065290121310135724597030420480.0000,58140346314284350849315273093061855279009399098455359488.0000,6505521240853056159286565501365020280990249616553918901256192.0000,1254738722503536803884659606814720.0000,78626427656572973525387394821632521273388754096095232.0000,5876711853599272311449857960995454976.0000,26756534058484705043373762315717050819604536885248.0000,3167506100487888206022979147545911658876076165045731710435253021816389632.0000,483780243177279216056686107347711462247849332906154112885249602052993225197320198498025472.0000,1993939084436705553804781755229746747809705828691347727938894247660180565357537372667904.0000,4384497451616633609692046778079522470223675392.0000,469508808035751852977566166143247106875470345404416.0000,1004881253037129743797435946928597529080349068070520216648485399860719615381340160.0000,72955274046976960892893853727669373916007833079853896984706896940140116263932008115959408623616.0000,101244368896380582036429444405526528.0000,273990632392.1081,438573413920352218629657144970675207627999314753257367412236689080320.0000,578.4393,57723046164329026904331002052107766986113442056567529025980802749614470797252861362176.0000,184742005632561535673433581730341082437193088642073785547281509615415590912.0000,278636369024449509252195180450432599839299110819670274342912.0000,928344286856503338969436520448.0000,44807856887969.2422,20410006185.3444,136127061087251620312872744904556544.0000,1441972933850089693791543174689999760130048.0000,28695859987461607367054053116515904082276530520064000.0000,341623193091127583527466434560.0000,2139112413050704789238792429892534272.0000,22836618395.3939,34123962815009868.0000,232774748074836477952607125504.0000,1389287504335230208.0000,372666654586442764285071171472326656.0000,5935896847250558976.0000,76669717332747006068654080.0000,23465846465840900638708334592.0000,167371832297438036518840360239104.0000,8867912590838441678209024.0000,73644590075400768.0000
1486.4156,572542.6737,71431132.8409,54399039519029876155689293840384.0000,718206644123286724673536.0000,127218554628709302272.0000,2581238345705296935380120992965821545502208656670720.0000,755519594452.9127,22070658113247669284553883648.0000,4575936816908416753958763355201321238112763904.0000,546302862420104540923046297202156538926331412824461410304.0000,70330852374897830441353478144.0000,4196667318250823245430052460108891581483770502447104.0000,8156926063955606960431908538810368.0000,7599471664111116074816166673348714370510618624.0000,20326843535238096407772136874364772609562562669031451691045860933632.0000,1906615284247497076765409558866632827200377023151138187490129273776285395453984374784.0000,26689190680633868127890425224931151434417020237423718305096662881730115358947278848.0000,14220434060683835776070914009616397369344.0000,22100362670064384729567882756629839002780827648.0000,7785734587290685342994525036939355004580187704194012187534285030444498944.0000,10706956886284644717808489594542044916115415453476113463131127579956733570425530263535616.0000,1281808097474080707135566000422912.0000,48032362572.4623,1395914543570198554572663262795840351944952633041277450775953408.0000,256552.5148,21965692083398714372254814906225828567836011375282502998970118554435619777413120.0000,24016129166853790270849292630276924353367785245104652978170095753756672.0000,3986547065136641574167251919391597563311300665021562880.0000,61876747267055607360773947392.0000,6983292410952.3066,2584873475.2176,476748424560117935591993198510080.0000,12506611921058876907982663585651731988480.0000,76463192013619510250069100726580521168200108343296.0000,34704181168463206253661782016.0000,341401144480617098947705646782349312.0000,12368233542.2244,14862005769984038.0000,346737146319893463541219328.0000,251256917909136256.0000,3128959366865599309606990292975616.0000,204994384706785248.0000,14072351301378937809010688.0000,30084987175410165404925952.0000,1036725534988427160764589015040.0000,207880598507466143039488.0000,7622580538937730.0000
