1255.7214,544.9490,269.0900,273224.6751,27276.0783,10357377531391.1680,277358880388204256.0000,105504434228124906837508096.0000,11412791801710999697883136.0000,18206961955312211352943746613248.0000,341875719270100.4375,4089642715.5011,13762136110555151204352.0000,927914212745.8446,173526682704578.8438,2.3617,38367915289533.7812,4634586.4128,207494.1148,54779.0992,136252516939.7900,59814383796.9724,10191.1028,492.6435,68615085.1119,3279345502785.3672,58486801.0326,56312457031.4433,192317517.5934,1528648.1251,4067.7748,411825.8854,1767166945.4362,2022217386.2699,443601.6344,178684.7214
617.8263,1038.0653,2744.6789,1310.4381,119512.2635,1471289.1042,385420226527580.6250,6605045288364531515392.0000,31741598020140.0469,1044664441247335.6250,34793603959249989632.0000,49747.9275,22563235497.5251,102598185864107.6875,3774455.4938,922702203.1360,122026201.9365,225.3769,25051277.2685,1313849.8020,17261.6464,18236549.0094,98927.5362,2656.0061,18513.3569,1291696180.8455,1074263.3511,33861411.3544,8705298.8782,12755.3602,655.7777,43864.6492,78766.0014,38666484.1123,1189852.7135,29551.5947
876.5198,1133.3742,6681.6689,2637245.5226,78420454.6041,9089915201851405312.0000,591573268560287968611170165735347453952.0000,25407847536732599953892200292952632398708655433274233818544678952239104.0000,958600626291029799128663611798331671005972616183808.0000,89439307366781301314317966920029729972817029022301537574060032.0000,52027852077063683692384612819369660535297300569431998464.0000,197465636953944.2500,205990171917959299754295043051514045749264384.0000,4221511057406667741722225759337423306752.0000,13231015453010722629353472.0000,28216010216667.1836,1759950976464443280457728.0000,46108594.6996,1454178410916359168.0000,4818389029684.2822,144761456894718144.0000,1785785458512263997554688.0000,688528787.8588,2175.3060,40330062401176.7578,88302189396884185194858283008.0000,118346197849575344.0000,750603855310223939993600.0000,13002436947063549952.0000,234614321046.5031,4827.0332,215620622378.3804,156755913542098752.0000,65733519800187146469376.0000,405969350045693.9375,24429970427.8607
980.6777,1313.7372,25086.0711,837676626.3188,1529907469109.2202,8538027426604810991509084045312.0000,2749243981340685718761679672234515365888.0000,9627354757767150849947988719193688447719176584920100007617102883716071424.0000,43462518819363157730176717329503674363085351835383365632.0000,9086686591315133901481792764586530177445873331094798693303609900566315008.0000,2352634816884141714028531312192131392739268913912561155440640.0000,17849480835541256.0000,2281231497568935456574804263169745690404969250816.0000,83116732360382598957515748100198562267136.0000,79903445849305937183636455424.0000,187099626542614.9688,270232283343299272507392.0000,16940095460.0241,49253958239739944370176.0000,277475899543594.3438,19563678231240862859264.0000,596827852669497465821462528.0000,52042758235.3771,9183.9118,82495941147965568.0000,1115140027461009587065239633920.0000,8476398582647952384.0000,51886045643201941377908736.0000,63109866570081820672.0000,2751017535657.9482,29696.1049,1026050955168.1661,52484707431928160256.0000,690813915733683084300648448.0000,3081582221092435.5000,81071035916.5008
404.1099,2548.3039,177397.2407,69921.2286,188376933177.3221,45930822517356688.0000,506401479692344314122176182331613860788699136.0000,649652203736853918319602967745911605571488273181124586758790346440704.0000,95599416174790882192233077596957442048.0000,633890115864316731712262450223487595315200.0000,192234541442975229770983664563671921094250746682537112764416.0000,241230281507.2019,12239110857217855534799624601600.0000,998396278384075002431255397520986817429504.0000,2199120261657420.5000,60719809175081336176640.0000,10717210012074332160.0000,536.9989,7504728658739993600.0000,3541468483503473.5000,34535239.7529,28768799843590782976.0000,44572291504.0088,16630.9423,41659916.2381,1055707975395839738734706688.0000,259592370101865.0938,125454486639859482624.0000,1047749092118217600.0000,759151264.4798,2536.9353,25068074864.4536,181226003066.7341,7453208005276867584.0000,458211871959294.3125,3701316514.0822
1357.5042,508.8121,173.2167,1314760.8711,72472.5384,6291847911660.4844,3506129166229.4160,529980477349017408.0000,7594612538776495.0000,558486729903073147224064.0000,8925.3076,255314617.3254,2959068249667450.0000,11713.3203,221657648352.6053,0.0289,634184546626.6907,2512840.1718,154.1238,1273.4386,42185080173.9970,12307401.2373,4467.5736,625.3129,6967519.0097,5055465.2847,340540.5736,9650391.9031,509720.2453,60187.5058,8706.0437,27128.1514,10272080.8287,1946131.1340,2497.7695,9798.4607
991.6880,901.1596,2980.5060,1684444.6568,36295427.6854,157235747344413655040.0000,374729200133811235145697964815548416.0000,764076090669041736183639914922232443633711311355924333985792.0000,207967234354014704048409079462890680054972416.0000,309236901576152798038520440217863972798063527250100224.0000,1006200744935990919446464961184203829936128.0000,44455933811897.3281,53425313053859092420371171880560754688.0000,14919811853845968373358255931392.0000,617429605050413744128.0000,4995967445.2564,152055266414628261855232.0000,18817082.7720,4689295396771.9502,81219190649.4809,90049397202108.3906,53671985085111885824.0000,6960426.1685,1388.4776,31904037962.9840,5565619292850379141677056.0000,29398404683036.3633,99422782853895831552.0000,19347682388741892.0000,8336082262.8328,8660.5761,16971000303.8015,91288730529480.8438,2019769923619577600.0000,503248134052.3687,670870032.2331
483.6983,3396.0755,1459349.4981,14133.8571,2100345601975867.2500,94364621899799872493670283345920.0000,14220320229338583814724557271516178462446788520699595751161856.0000,381117022941160614438707816887714527292019192976652832636762820673981979874557952.0000,4375569766682915191052138790719454652314966710625102725120.0000,260347100644670284777471052871486707814979963353541610831872.0000,117642128216665076471648226087699736252279943575327476078912881503358689476608.0000,257478838609194720.0000,105518489249911392410248814249039872693008072704.0000,15003698512937083652918218868718677609091907929468043264.0000,5228707366411790584905728.0000,26382394141668209065984.0000,4787253742991255650959360.0000,3508016.9412,96642302010847796900690657280.0000,3632347696467270959104.0000,525273402995605.0625,52259957916860389507433758720.0000,5180601996.3109,11572.1663,206136836430812.9688,3815463790087193111837620083401368272896.0000,48289287864441020416.0000,5672909877017377767994425344.0000,19940841770211474407424.0000,6846752565802.7764,2601.7520,2401368702605.2427,8790544222182516736.0000,52429593295457596997632000.0000,3312047246778808832.0000,1123537070799.8521
1130.3828,746.5630,1435.2404,1600818.3755,1122299522.6030,41084118418011496448.0000,3622964505961184185479593984.0000,1782247865753508641492680310784.0000,989657166739079115285987328.0000,337991545899270102507059150848.0000,7983325738502512640.0000,2340459673976.2529,110281646978694777929728.0000,14905680800659504.0000,7853789224830.6240,64.4855,10494188099177146.0000,9525814.7086,303018138.9120,390924428.3687,42997650791.4796,1028103825300.2537,18654.8099,1012.0112,82799053.0446,37899298061844216.0000,43893619.3647,409467685866.2713,1566042279.8370,11408932.2160,11243.9129,1589433.3822,4473715907.9314,3666735774.0291,1848927.8295,382682.2319
445.6209,4495.1282,1261255.5853,41071376.0000,741585581006.6675,5867017130423552393588244480.0000,7738161805714300277314777054233616217898363752546782530104487800165367808.0000,207248143856341369914740304742735564223703622452044263360122309540974571692271417075241629579292764064108787125405714649343590400.0000,3662951192534447678342239826125196859913420848202387963094903744409244267974485868544.0000,249450979068740689835875266318909636051145151987641671074875079924286580445680530306805723645870080.0000,1813795952429913468111974336740467790746604267584677225196018326131431328511517315040526153808787488446271717376.0000,52068531028999135232.0000,20159851075953905254890708426888797802254057362599187262104485220057088.0000,151955312899486809734875974798478292586543659374614990623465579287818392305664.0000,193241951781801217396639853494948331520.0000,1057350804153672811293764875190272.0000,2338093201151753552950956825904152576.0000,12976863.7612,630970561817359903342361290530095104.0000,326123755478597563842560.0000,116992101549196556894208.0000,72595702120390016649354585313898129260544.0000,46432919829906072.0000,34962.6947,32072865633682706432.0000,669755377242942947438019932185680991634704971071488.0000,101716328323116184469145387008.0000,67585222820947149287954453326443816419328.0000,3344298018863116479902806284697600.0000,172256734602915904.0000,7696.7533,3943187047109788672.0000,269073032855309427025117184.0000,3403259036454350634713062829345235533824.0000,712036821326789411784884224.0000,192502728700759520.0000
577.8237,2295.4135,127353.0848,262334.6187,1634991843255.1929,164857046270830117203738624.0000,69394668798544846878531335755862021192610709556428800.0000,124107003996173996419742285192512526008918031262377818680097886035149514558406656.0000,1240045998087197668339514855602319265221814846006231040.0000,213982485573457272987527078733664501266301993094225713954816.0000,34174547721154564140921913358377318915071360456186924519637756411904.0000,10257894912483418.0000,162689892888999139272038787878380840975073280.0000,4355089280606890178394383791973527622664039956480.0000,32091022636082633113600.0000,62987068097024778240.0000,16475540376297812002865152.0000,1713842.1408,131857585216543187271680.0000,2754089248692397568.0000,13671182651468.1426,61595253478617135741665280.0000,692046040.0026,5579.5231,180739885068.4827,54450231830626060591859157289664512.0000,229813780433706464.0000,66383096843390623206604800.0000,2547283354073327730688.0000,1547966282463.0525,6256.3493,3156901293522.0200,46283851292700616.0000,676890914856652217778176.0000,57590578726106608.0000,162905275751.5465
4184.6632,352.7157,130.3738,2839428923910.9775,32858409832.2639,503549320814094289273676053885759782912.0000,323777042962079664645163229875991498236887040.0000,6670294507401596379006047471898909562422435722505656627741138425135904550027264.0000,4445223558990368295021304689623632813790322259663355177941737453568114294784.0000,632323410657742263618592516107505515427751933656627621607730736464260882927386480590588867510272.0000,114686447051100164364185013245579830790979584.0000,29279209801339568316743680.0000,50694295136559458203953106440951896485513616203747871736573317873664.0000,3759345818542436185167751314145280.0000,7659885835920892684535299496336319313870848.0000,0.0004,685092799737594999044899285862711296.0000,236151257800214144.0000,1229045156528628.5000,528373677360.2758,6583683313563260237744808663187456.0000,86917070629565312294824561344512.0000,9652424.5526,276.1967,288981990488138336698368.0000,305957495315159652167414696128806912.0000,2346107243118924398592.0000,1422152146481018188332837896192.0000,1407429363945740697600.0000,3768972182006916.5000,845304.5991,11794691512851.9297,927419871126961071983689728.0000,790297325200077780336771072.0000,29672685605807.0508,988839561566.7495
507.8143,3029.7352,409477.0089,345428.7167,1260889082954.1282,403739089560121479947878400.0000,42745109679081702524243342597372440826108047136924979553107968.0000,1362407902651680554759884800940229969168760762534934001156622585449963967711144679195329390032847896576.0000,287082018089384090920191794731714461024383031212534363358248531132416.0000,741957507382166139822022960261164591190289866711906993549851435693224149123072.0000,338043911779935221482057680896933722367963767896978451759068087821287974086722662682329088.0000,757293535409448832.0000,3770800422663584118631027849175794818672727564586814799872.0000,485102056051040280776631326884155002746693647906168154053672960.0000,6354640653669232798505516400640.0000,107445645825640190481268736.0000,310488352292522272726685057024.0000,8805677.3329,606453071159209456824255250432.0000,365983340408265703424.0000,2254918566779012608.0000,4121428771739483802541755591557120.0000,2482617845741.7505,8142.5435,13989409178146152.0000,5182413449337592612591981533345727236800512.0000,371606986804151606837248.0000,1444390796472162701840822998925312.0000,1084378895561292754603474944.0000,449704615464367.3750,2212.7536,1554506868649359.0000,6541326823766468067328.0000,44855366146616902155278749794304.0000,5343917422806531309568.0000,153969691805920.4062
393.3333,2446.5389,268828.3648,1179.9360,75891827574.2717,36088335365559910400.0000,2056948742760048483735185796798166546109169664.0000,2882461346310653993866436751943570958338368772467486814550097920.0000,163695989388975247889925434332249182961664.0000,1455710942009339506201708362333652674150400.0000,38450390619492077558648729936029566227573715563150409151283200.0000,102571294276.5484,280738507959920677703477178138624.0000,140308393076000595734750770514191583994183680.0000,16619301409289602.0000,2095519755431117062144.0000,615839997391355392.0000,980.1705,16701432668805809569792.0000,46820478723149176.0000,95098004.7620,506132392669485662208.0000,1019663746.4461,8211.5991,844774623.5672,311999358076077901119771115520.0000,706374554267106.8750,795760573989386452992.0000,664260805576807552.0000,1888226838.8674,614.8178,10605932489.2439,5798247311757.7939,37854835500891545600.0000,1333059596108474.2500,4001040835.8879
723.2326,1760.3624,51567.9814,9395919.6332,3497298315582.7495,80881866862803051085824.0000,217501692254101692630863493684907951904444326608896.0000,204313961321493093501834049674433502360432564528067953112186355712.0000,209843910545988641021034985522593209159516160.0000,1144585402780100694648645849249783876534208758284288.0000,101180671848578608643274041023490363677613160923136.0000,7380727511650135.0000,5041472046137314478351467608623022080.0000,8710388943463431934555294069841461248.0000,43147277301169029120.0000,391016107856795.0625,702222174016020456407040.0000,1828315.6011,15314982555752078.0000,559422692675016.1875,418188345225.7466,499044948127461867520.0000,2166900309.2055,9819.3558,1605008525.7461,3176947020680858191559393280.0000,191159255931063.4062,581373788879425437696.0000,652970976579168896.0000,7198758369.8623,11549.9522,22100984199.1576,29093514689254.3125,1060149919327232000.0000,15818950740839.2852,3596763020.5528
1190.0236,931.0614,3624.2001,41905285.5221,9258219874.5730,1013901312980093753098240.0000,5215301383077638790647732808826469268586496.0000,13848309787319667700455289270233590680857157122455812883167051776.0000,1255202678894764107722932449520348855812304666624.0000,13057092007420412062635402515241435628848674148776973172736.0000,9975132835692469863333247170680544909328384.0000,261082740876882976.0000,1255701102110438472373671719329668003790848.0000,365720711515955325051353230737408.0000,153714044104713103736832.0000,38511167.6649,20794700613921032835694592.0000,670837071.3117,12094340634350.6621,614542017898.6753,2502656020578672.0000,5007093216490739990528.0000,8069054.7656,1314.3678,256413111383.0443,1038696071476387964952510464.0000,434208635573748.0000,2323782725000770617344.0000,165290406790743008.0000,71947437265.5680,27538.1636,31006740019.6439,3975707265712405.5000,4617626710498654208.0000,1001916820706.3235,2361646263.8297
1092.3932,811.3834,2217.8042,605788.7570,60246424.5544,1321594230465405648896.0000,92151502461814877229687171868262400.0000,1518131141986101359386811666941349712162023538822217728.0000,115873651714412455621625546640734893111246848.0000,5755739415344199154074356767695698343080783771598848.0000,2881635464077777900667325773504600604672.0000,157560429390376.1250,55156042873027756729895075416115249152.0000,423874315580131297720673501184.0000,3681601568391288061952.0000,4067846.1887,12984550061793574125568.0000,77094680.8438,27048904345482.2266,154004808004.8070,1331803441081185.2500,43363498609209393152.0000,1761791.4090,789.2043,78469143927.8213,5676829139246913205305344.0000,12861779664189.5547,39315865269844287488.0000,2318846750095240.5000,11036290073.6697,6086.0694,2538411746.1129,437511400703738.5000,296175012084426880.0000,126319488254.8713,346357074.0537
661.4400,1535.7490,31000.1812,70499.8531,4312761329.2133,7597865063868449947648.0000,20046980478012881131275856315204279793090560.0000,1447661030768991158924639429423440523887079767693335314366255392096256.0000,788769133176899144702232838099806337429806839234560.0000,279819364228144416268306952526535486006265899927574937600.0000,1299813677745633587198496169916652045420786771079926684581888.0000,63890749433156.7891,753330557333338148245139920613060414275584.0000,8818970058207515789730484845624381449175040.0000,235292320279526184583168.0000,19075605111843780.0000,1450496826134520135680.0000,2219290.4375,1129312870934071345152.0000,2836396305928935.5000,980916023631281.7500,1409743157687425628635136.0000,1071093761.4912,2446.9113,4629452470083.6787,6487854898428788643936235159552.0000,78200501219258944.0000,840848757205093425610752.0000,11895131029246365696.0000,125940198276.9915,1632.9142,111844779441.7622,40245823095644648.0000,31943305713981677633536.0000,2154604176643923.2500,27954137132.7769
497.1415,1560.6107,38097.6601,545.2068,1549390382.9841,54538740461235584.0000,8988713783415730205845207646208.0000,48553111468988155704661455188922105593856.0000,61122682958465677046614851584.0000,3113373831565347350382641152.0000,5467816651878150304601984371137643070619648.0000,144183955.4736,27024468633402581450752.0000,2141704907408102486331103379456.0000,2330372199047.6577,2302198879920206.0000,624118159945.4003,2312.9816,148160480618083424.0000,7367986332552.6621,33509202.9402,1366879885775416.5000,6350830.9524,5018.1797,184062329.7922,2146038258824515420160.0000,131870854160.7142,571388221569295.6250,1170710724514.5652,12512121.1456,645.9670,12436046.5076,17564091268.7650,126492877074487.0469,72432018489.3008,12673019.7171
1172.3262,582.8805,357.5788,111564.7328,45106.0704,6391507077018.1963,168708596234706944.0000,2881000541232800242815991808.0000,15165427002326991270576128.0000,10557651061586347886205246373888.0000,508330550321387200.0000,1989033609.4596,35394433925924048076800.0000,58596757025111.7500,152157411932985.1875,36.7583,9968251606446.6230,3044899.6224,5136954.5391,345800.0805,137809248362.0888,338943082336.1195,9077.4871,453.0279,121411080.2624,16812917159140.7539,143086342.2221,159565339830.7612,384705732.0255,2877665.6660,3246.7711,645193.1106,4051673483.8222,12058077094.4781,1437579.8954,275746.1915
