859.0283,852.7810,873.2937,813.4185,847.7584,818.8133,853.2131,809.4363,810.6861,809.4348,849.1054,815.5283,865.4220,865.7702,915.9256,1721.5955,11106.9875,91183.0196,25060.3135,18232727265.8319,92649251998708269056.0000,9700768287194678511223701504.0000,387315226415554297856.0000,146640823163532942824479016353792.0000,11394884883060440949277589504.0000,3919957413965943405617108733808082944.0000,1.0029,46331552145856691173326848.0000,87465.7809,969257990647845323953668096.0000,141452634239156979098317884489728.0000,234133990373577488655326046338261148762112.0000,27501083693335279471175663230124032.0000,887.5503,3157440582.1163,33468194219306880891736867995648.0000,3720767978515619328.0000,201256671754201137152.0000,5.6197,25745383225283451304280064.0000,0.0000,9421378979608409407488.0000,2.5317,23305896.6292,3873204674315.2817,83.9910,164294.8097,2491.9904,1283586742.1677,722263758.9808,43754.5078,2156294431.1780,26650.6912,6547.8906,443626.2874,15819.7727
821.4091,827.0177,818.7131,867.8203,841.4083,860.6591,834.6846,868.1772,870.1833,879.0475,841.7309,881.8750,878.1598,935.9771,1124.3804,1746.0260,18165581.6896,1404393197.4593,174165.8642,10031190311828278.0000,33643797632386341922435743350784.0000,12538691997199245669529983446079313543168.0000,22974618363920032724104054865148054551990298990094581760.0000,217667064002733667860097033406424836927502204010496.0000,328346053698917563780439547675911786669861343220406070120808448.0000,261296477310156889168902922594749214577635774125047808.0000,167949322816259162112.0000,1253033992751383687725056.0000,1101712129361830002274519610928576392593408.0000,249402647126623103073007237386114458177744404480.0000,525960997384069611318422961773242710172596708534018730098688.0000,12972328096944070081532431945656707930155764416512.0000,92385192580068184781381146489965858824934117250324975776169984.0000,39321313168598400581003293761732608.0000,2549236837913768819012005536156181597379185917034496.0000,0.0039,3477437119269076776044036388221272794085720064.0000,571225958509468883053939863322624.0000,2008834203188013301760.0000,80581761745757.6875,24170017190163534315520.0000,33950196264227.9609,122697976333424208.0000,720117510944.0443,195661284244.6530,1715385646.9851,93047800.2778,102003872.0840,185868718.0835,13953167551380548.0000,6583543036997.1074,2909846289.7566,542576149.7756,49007821.2978,278409.1005,5717590.3346
833.2111,835.1809,836.8236,849.7317,843.1443,846.5821,841.6094,848.6868,849.4318,856.9720,846.1658,863.8857,875.2644,901.0195,1116.7740,1950.6224,5671232.8084,167697874.4788,144529.9311,5635879636744.4482,482554993335544215890988892160.0000,81376405485093547952603326290539315200.0000,2812197231524887037162552607506436151768928823017472.0000,4432391662755632358242527126516242643225931728027648.0000,117245769767401741393726810506119618125774591005887515590656.0000,255785655183896501607756097911457843194048789294312587264.0000,47625918128597.7578,37540254158414419945536356352.0000,6011432271925909789862028675102277632.0000,3611008952599634573129263878750782715610991165440.0000,107666605760427859129229639959093801565863832460841680109568.0000,6361133026375394818685559286287824758813170570625024.0000,464647948556187771814512815803000584401397335015788528571252736.0000,8788339917717391861088256000.0000,930009277822848991626017305283841228800.0000,89799114836.3627,4263642314707664038206289092839345158619136.0000,35385778781341557656075108352.0000,27476491276350004.0000,153708750446678999040.0000,2883007864863072.5000,9099874635493963776.0000,25515378260452.4922,2495423688897.7886,37565720819025.2344,36632437.4176,84991908.1058,4083531.3891,2076622087.7851,2981601250686411.0000,304863750065.8318,70207559281.6843,39819199.6538,21615635.1002,1217721.9061,1968163.7277
845.0521,843.4796,861.4394,834.7648,850.4818,834.2668,854.1860,830.5276,831.1397,843.3386,858.5504,860.4862,915.0207,915.7363,1407.3583,5078.4710,248465945.2003,125705916732.6214,397127.5424,314080391048.8685,9463456097830867381317371913977200640.0000,84057368708733785103754643627375529851617280.0000,9212260766815970742964608969110775180981425492449521660402310578176.0000,3217829072260317447741652134814213267709337866015883983840863010106114048.0000,941879312951253793382175421675612296163545530703908478896657839915094976443187200.0000,26697907529555518883709177616254351695724445882197443364549512768806201961811542016.0000,489325639628577.1250,66407496491813812748836687776317440.0000,273051068120239124292358330359218176.0000,517715133475824614861987708749921185525314488612687190240228540416.0000,29466060596084242387354431342230685278530438424613212312422941869925409958658048.0000,5765572669141905215012503937137844894885691240793044437519932487694470329078047047680.0000,120959135261466360740735970142652058613173806097985577444549122989228032.0000,32798085114541220252178448384.0000,446518786249517078436965399980107945060666764689408.0000,162599792139146835091387318272.0000,401543988423232040718705983402105903603777536.0000,143394763197768986123192128887932473894240256.0000,46083589884333.8125,76352747372041071803186878496129417216.0000,103855498405.5600,6634988559335450339656686758789120.0000,982510818558.0227,1137350765476965.2500,2224412144886644736000.0000,92366671.2225,19786976199.5051,117774368.3867,1375177683493187.5000,1266833464529522786304.0000,248802821834.5098,11695583977369138.0000,8719761708.5621,147496615.0450,336856464.9016,128910826.0304
843.6664,842.3160,850.9649,834.5495,844.7015,835.0571,845.9485,832.3767,833.2862,836.8290,846.5567,842.6575,870.6410,877.9376,1026.1207,2008.8866,934845.7636,141977648.6349,14679.9859,1948367228.5038,522244256895882798039040.0000,455977743551443175091470336.0000,2141385118510487727565245475168052051968.0000,647361426133654476543589343791023849996288.0000,5410553919719515528438166392062591237652696006656.0000,13720726898728169738048838662117710992080688381952.0000,23986639764.2977,3541602308736497152.0000,38762428657077985280.0000,387861925881603739714525648117764718592.0000,40072041030132126861322447323715322764964397056.0000,97242320158864038680806638652965891593743299019538432.0000,250731698075387741280213310550048768.0000,12967255159612288.0000,179419358581736938022656523894784.0000,88736206249168781312.0000,7217992071857431379968.0000,66555947574431861058780004352.0000,25193264.8857,2659188248430786736291840.0000,885705.4494,5023988701271497375744.0000,43722783.3179,1466869627.1587,52196868599366.1875,367455.9250,10907723.2560,788796.8125,26524203679.8102,88155167350472.4531,14803021.1144,27482783519.5448,10103814.3414,256761.7966,1053490.2085,758141.1269
829.8893,832.7256,824.8907,851.9476,836.6252,849.0313,833.6476,853.3359,853.3070,854.8505,835.9296,852.9908,835.7858,847.1335,853.1782,767.9428,6184.4990,2315.4798,1039.2208,53880.5473,1041333.7733,512765878.2862,7444411496786.9668,6478598858.5885,16730135175828.8105,38614520069.4472,48532609.7041,6909110.4089,202716979811005824.0000,2187320525432.9885,178638229881.8081,37230182.6327,1701036584364981760.0000,159560105399.4748,1136832925684.1814,0.0009,1915546992101058.5000,193412221.8589,2860187912.9700,4.7434,10676570268.7597,14.3685,116716940.1635,46493.2356,952.6120,44099.1695,2183.6691,7621.8939,218.8140,888745.1196,988170.3651,850.0262,4439.9995,9016.0556,472.0839,2799.4407
830.5496,833.4801,837.5389,854.7115,845.5730,849.7604,844.6936,852.9280,853.1010,867.4080,852.3788,881.3827,901.3610,915.4468,1396.1538,3918.2519,836220584.1369,22528198998.1384,172932.2179,13301930685.9729,1006539927250064687257013377302528.0000,166541181464290632629655981662743574872064.0000,43024696011230713365429171035616002631083026566041076848607126093824.0000,3814775151686086254861333553646822039209596635012743684534980050944.0000,11164507129371397143557268029394848727489568317784916537184350598588416451936256.0000,7456293201978796129360892118296324805878995184565398086496394084735225167872.0000,16349781396954949632.0000,97836714991659583641819010826240.0000,3338387322020069146152855488928536353007084765184.0000,242912298321495457675646643194334261524885858963557045977451855872.0000,1176726141446476846197485807876106438133816878650426537475220723583193972736.0000,16389704537895473197293241796314881554271718312944581782954438707013222400.0000,20589145808219197439401058677147456605799967378259724493204396148569145344.0000,165729166274879308145480902620741632.0000,640136847459939188089847790163592522376421193040265216.0000,1570553611773839.5000,70504163062703219630929809287210602650968577277952.0000,4840083800677558663002753036411341142753280.0000,360516128917785673728.0000,3515412885926714280589131776.0000,62500363069038845952.0000,14551072024120203264655360.0000,854346026112894592.0000,1872305244757178.2500,961217471107413120.0000,6600492582.5637,6415620129.2243,578577872.9350,1470940239544.3508,9290252629143496687616.0000,203803342808634.5312,62486467643163.2188,8564874840.1358,801997299.8965,24487059.0772,150356193.7124
839.9875,840.1836,860.9375,844.2021,854.6709,840.7674,857.8180,838.7861,839.7269,860.4714,866.9528,885.9069,957.5071,969.3122,1799.9354,8636.6390,13329007949.6612,19927726412104.3125,3168712.8769,785355349998088.3750,9780785452226848469387102139045870826212556800.0000,46643134195311132391819875230047056030860158090858201088.0000,14584203845721651459728092981176907608198334335358814070549582610968353478280325627904.0000,123471750560445294169431789596063414144827443435379018990453319496257210473504544682672128.0000,372732668555147832923271355751943600184298702763142776738588743905492632412000492810241772355433005056.0000,57728396728087099975805082380431913323775825557785374960959563008488342300408732546389525025687339008.0000,155956966677514551296.0000,3339550731835737242421937891622095360622592.0000,71205125183116142778949556040378299691392653328384.0000,12963726688010484274615028896881331396912737046742166491707447819943408918190882816.0000,3881338428663921427436658496029458082724848977834843128353729026742423149006415422696883550506975232.0000,50896608709817131739641177902995792213169360361260889831696020931710624879147995008422497060101554176.0000,1387694577815394978178208254866800020578009571460098621179518465708833223106153490908446720.0000,2247032904557459414236174356075188846592.0000,81706653201222455741019030186005119943452926711425781128537047040.0000,287717118507489897485409714176.0000,10331821781812719725157426320424209869099732820328932442112.0000,321552932166099174129674146158086408092509232957489152.0000,65627959672201428992.0000,3539755370448040363242384968336510103322624.0000,290026409622293248.0000,228429339943217492576810813421011337216.0000,148319846575542112.0000,3491554532183549952.0000,7612056770111770745372672.0000,20170573405.0772,2815816301207.3838,6772051512.1408,185503748940494368.0000,153530339086765388332007424.0000,1509853661003768.0000,7222423880387497984.0000,882079700889.4646,10938644571.8650,5448781388.9254,4137279635.9366
841.6461,841.1929,857.8480,839.8368,850.6192,837.9234,853.8407,835.7039,835.9704,851.0568,860.1503,870.8517,920.5266,925.1309,1525.5130,5936.8843,1417618245.7735,114630291083.2819,585507.6870,100323438877.1192,30738376045827521451932918780503523328.0000,86375330962634007272692363180563512637838589952.0000,339740791369462688260125670477237087766681686939789156658024566587654144.0000,16934023119309113407825095622363662507663615335394015378734649484345018941440.0000,250401496296052927127511454820754416317412823845191148684171321274730249222089663840256.0000,1666825055098918901029948197784679349378945459840419358701205115171061613688992177324032.0000,12857569581313118.0000,1579663584356059678614098066138661388288.0000,37912547803813181210787450576388661316681728.0000,944231858816388052237468856182014173191579069793424075985715533967261696.0000,1081054523960922689909597266193094829941911897435183873680676961743193198335558156288.0000,4626341043856436300571917779054072518282039496365427124481625285323119314608125697327104.0000,1238878131747228132405522177178295572121763444660482562995309726153823098364755968.0000,174394115804037349790819886825472.0000,554137289896433469730001164722201100701775407687401472.0000,9999740145207192878363705344.0000,15421417390301877460987313740338514182431244929728512.0000,79209115427040363211311388370448571779275292672.0000,263313678993628736.0000,78037766049583166489811375222677307392.0000,286722626061091.6875,7716031954717759985304045543751680.0000,671344268907921.7500,36936394140463960.0000,11600386190596944953344.0000,818340782.7932,47274359868.2254,438620960.3644,1312037113933035.7500,82615839169563697610752.0000,55741391756447.4688,33890817437930812.0000,26759191386.6095,1087562344.9322,503526019.7082,371178686.3575
840.3844,840.2807,854.1199,841.3346,849.5298,839.2775,851.6562,837.6529,838.1339,851.7600,857.1921,868.7815,914.4893,915.1550,1457.9494,5346.6777,983087891.0914,83362200119.9936,155741.6119,803638804.7517,1112764018170242500837193942040576.0000,28355166107698574077394944882394588512256.0000,29725619619657939621717703834959433213046296289271496407494181257216.0000,105303775855852507771225194951342666602234540284778498415873588620951552.0000,3446918406503980948860663532115632124363040038024289340117364279021331191592648704.0000,7567963385293118447329968494430260807015540116212475155899795267766006233790676992.0000,217750962174788864.0000,116605425801659276461924833426407424.0000,1203247411333625911695236119874447224078336.0000,26849851831830949519528293579672201512275731585357129128277165735936.0000,692519530593258389199084650926826948546653543097244298347720859848955110883328.0000,862423059196246060780502637555421984279535700381932099782972844867931952770428436480.0000,3879498943324737357997609664520866672072812180379380947015516590897627136.0000,1994780133263591597955495231488.0000,25097510815796242768040948553864609149492046998798336.0000,103701233157503383943249920.0000,276172228221047538458362756914805178213465063424.0000,7336282562848498552193140182715954306970812416.0000,53151655212108832.0000,547703497836944605640185029848989696.0000,103056173359858.0781,60938806361667191147527978090496.0000,490472553258253.0000,1363042662120985.0000,687979011163351285760.0000,584642982.9526,18696720741.8116,374149152.5918,424234595574855.5625,21505703018804256178176.0000,17073330928742.8887,3822244979985022.5000,15078370236.9214,330729264.2140,188583092.7930,240299530.1294
843.8712,842.4863,852.0843,833.9466,844.4405,834.4265,846.8063,831.8107,831.9665,836.8786,848.1820,844.9981,869.9929,869.3101,1064.4465,2156.5115,2063432.1639,16791774.1464,33849.4247,80389858.1352,182538773005088508084224.0000,540860692299781500478716641280.0000,3120140179456057525780786371299179348623360.0000,152273452195735289244615310754490309610682974208.0000,19294799205582998033537123420969097878959267703160832.0000,1687015216725206430412610678208731999192188470698180608.0000,1290429246.9594,939458601351609929460350976.0000,50378291434755335338852352.0000,203736914634902095531689536966582376257814528.0000,3018579394645484442967494738265382478491703031365632.0000,9508400921394631204802277748341438945168451501908033536.0000,6610128793481303667734232561780260981019003909570560.0000,2539025347740353024.0000,4497508694000843743385767378944.0000,1427103216978625036288.0000,1055037716332488337263245869973504.0000,113457167068386866587141931008.0000,26296119426.3795,30587393287897454724775936.0000,57998513.1498,50784789313923584098304.0000,576135780.3588,88398158399.7678,552255780649651.4375,610582.0186,18477442.3562,693625.8929,17818199360.8762,268938021806505.6562,1059327358.6044,142176834351.3088,9315038.4134,1795073.0580,2037116.6125,954854.6503
840.4814,840.0632,843.0795,837.5047,840.7533,837.6323,841.4654,836.8183,836.8930,838.4819,841.9278,841.0539,849.0570,849.3724,907.9713,1168.6494,36387.4397,135194.5321,4843.2758,1136190.4433,891689188637478.2500,4941921136332021760.0000,35181896707483972612915200.0000,7087929909022030492241756160.0000,3520287336285721563769782403072.0000,13409813157718464500690654855168.0000,2450572.8989,7066114967660121.0000,12377259456320836.0000,57888834917273191548190720.0000,2708199478447433106266330759168.0000,4625963666221903679687420280832.0000,5848688967996921435447715954688.0000,1925904381346.2183,5640323265027254272.0000,210333972884.1730,209371664696632705024.0000,38561707169296600.0000,27394732.5013,222204902412995.8750,1434849.6666,10764760217901.4258,1881941.7141,14439893.2910,888032799.2479,26979.0763,132615.8392,22357.2424,3420607.3257,845475560.2259,1737786.1264,13062080.3706,88142.5556,41093.1486,33192.6501,24020.7681
838.6014,838.7758,840.3338,840.1762,840.3701,839.6814,840.5360,839.7292,839.7722,841.9145,841.5567,844.3859,849.4485,851.1037,919.5131,1195.1811,70242.6426,343064.8679,4324.5312,316734.7358,1028825896740180.5000,1696196475550861568.0000,7062865231096966030917894144.0000,67967874717535972053722595328.0000,1196026463530434074121852262809600.0000,591857542001784451029841154670592.0000,77284237.7815,689644905699518.8750,1268382461485853184.0000,2899494856826801401528057856.0000,93275816158237061984516938137600.0000,437462561035858808471225414713344.0000,2280349880365568204821537751040.0000,69526083851457.0938,6198933453635356459008.0000,16760315988.0024,180018922487539073024.0000,2934122000248661504.0000,154607364.2719,205327112860959.7812,27179536.3018,10354570113376.4492,19140660.3115,24606617.2796,1358451163.6910,80616.9131,219225.1949,52743.0635,5297188.8373,6930554149.4179,3524106.1695,17941004.0233,198461.7332,64471.6000,36712.7120,42580.6555
