857.1599,871.4744,821.3271,804.1869,803.5613,828.1897,842.9544,876.4531,845.6067,878.4155,815.4918,740.0552,1074.6767,2590.1466,2290.8981,49436788433557408.0000,341375966131630656.0000,60726171.5823,5017121466106.0488,1975992615511196039278300271476736.0000,52011476253744019678278189056.0000,1154931241271912066542839779033088.0000,1374822.3839,613935168755709588613505558769565696.0000,11888308610005155381772288.0000,1049057004546710568960.0000,14461352386842399405875658752.0000,74839742958739136.0000,695409575710802116702607123677184.0000,30708.1894,5503834087897.4209,44058008780172.3125,1846580806699015941721686016.0000,18272461592006708.0000,77446473794342880.0000,3172685314541371549216776559401266839552.0000,17610065662829.7227,80263617999461.8594,2179235005.1891,538887796403504.8125,493388171831.3715,51451083953.4314,575070879132625.2500,1736928413407488851836928.0000,1003732463857181056.0000,607993355825.5239,2960886.3435
823.0932,810.8908,855.9952,872.9745,873.8170,849.3774,837.5495,809.5605,837.9427,806.3484,879.3927,1040.9081,989.7569,2979.4871,6895.1772,3830850488772467937540111322841088.0000,3009782226493989982193417227075584.0000,2019580340810585.7500,115456050691301925998294051323904.0000,117905137577257536755776509211094024192.0000,45459491726232334903668765893794463744.0000,3451101472461842728677412765190657083562786816.0000,2199531217833807314944.0000,5867867072102412065937042962382848.0000,2992448955253041603089500713098196293779456.0000,584775534750624438293868807454720.0000,485052777649055790716265338685049798656.0000,108839445388627165329926584343895998464.0000,38755203926749016.0000,185655143392456182800077502782998839296.0000,1247377384033309.2500,421361808566989500201192260632576.0000,55430575834364041319597997748132386753740800.0000,69717683766535610123157504.0000,14896340512366362009798002832505307136.0000,1153219197991967852705705479885252500356333568.0000,3103972734642757858534065326513979392.0000,2042624987878495092736.0000,5544365.1960,16664957054945972224.0000,6351043077287477.0000,275330430913181145628672.0000,35977872440933801263104.0000,33041374088754191595105943552.0000,14572017313434602658123184701702144.0000,140336496568940494848.0000,635134546101.6545
833.8106,829.7257,844.6308,850.6683,850.7232,842.4668,839.0427,829.4853,840.6267,828.6168,858.4077,909.5861,899.2612,2246.8625,4195.5281,677689865058665060597560770560.0000,8217729227671881761071038464.0000,600365380502.6313,4176730509091907559515960115200.0000,14329705398085590182658261059041379253347155968.0000,1643689405824764610559558549504.0000,3753125575802055350372641949664274179686131564544.0000,25469438151694315520.0000,25160314578413858667261142616136886593257472.0000,173646449473359537887805842792189061756878848.0000,228890399223571022577900016103325696.0000,2241085875966480994875038006145426445565952.0000,4629677581093374424963122176400031744.0000,13111403174862196603617280.0000,979234443292833495288232542208.0000,24443598766903220.0000,31238400516790151349406424629248.0000,26895420485099753499991883847893750445858881536.0000,2265964475929517615124316160.0000,3293724186523685273566450928656056320.0000,109318050850603052571080410907834460284403908050157568.0000,3681216443731225613175900451373056.0000,33463641222508024168448.0000,943835.4509,3192026449308229828608.0000,7386304434555543.0000,24168915396240997351424.0000,1676651855971238709035008.0000,548264353612498450093403778580480.0000,9001666839913180957697154326986752.0000,332034362549145239552.0000,505393970515.9986
844.6024,848.8068,833.8715,830.0683,829.2934,835.9233,841.5716,850.8269,846.0682,851.9543,848.9709,827.0242,921.5631,5842.3799,17338.9757,147042463383180484128459535805417783296.0000,66997522266359296985051168768.0000,3639108197367.1079,681209258659845200267423316470717743104.0000,7561277167914987460836608114933782324234723497546350592.0000,77346618749155674587628830720.0000,10872210810893831344369588105008177196474657228626785101414400.0000,607141215179039360.0000,37644048839349086961029315249735455744639239314518651338489856.0000,2874165235577823745355079529075020951172312670341300450492416.0000,1209180417417016917422416230569553815312269312.0000,4266474660281915989247435766467381953413809988173824.0000,781857774924289256784484601998603734159277948928.0000,2988032890597192107294870379425950352508190720.0000,2841402658359985660096670038438707200.0000,1011453660728600708513792.0000,1087304192412164594583565796583522959360.0000,7056008317125633111389592880046720258185515641560834904724340736.0000,892953683221190657633939444803305472.0000,35206386836648674943789439101143810373779980288.0000,1476085484459157583717155995655870548593166176376170291299823373018080477184.0000,531437985268073351758940220611241181184.0000,4616104720791621272048773365760.0000,22922376096.9807,827032280077941702114985115648.0000,76251680213099446272.0000,7425483029765042210865152.0000,19063693215143554797980297986048.0000,141715171135543813231689277453342038722867101696.0000,106873623487126307010000574131390654558765056.0000,565596192323857111945576448.0000,187672535358117.5938
843.2697,846.5375,835.0111,831.2750,831.0524,836.5898,840.5710,848.3248,842.3805,848.5532,840.1375,835.0549,962.6486,2720.4732,6187.6758,3242417101593979440332800.0000,1713659754397060352.0000,8828590979.1114,5248197143910524831924224.0000,17329292852920252705110228992.0000,7044724836495876161536.0000,1227463539871929101623026989924352.0000,8361330139.0818,65774234443434595087923121799592673280.0000,2563838881714942197004458923600642048.0000,1136023025848925726066081792.0000,191636496141770049429820145664.0000,334272596557266871816229486592.0000,2438859935464468171277297778688.0000,260171023935840521814016.0000,21010945899694660.0000,204346245439571974160384.0000,86408564443956271235214330477229899776.0000,1762867650500689920000.0000,2567768475214841012117569536.0000,56391531383287212989782453363142233157533696.0000,16922568977527173283840.0000,13582583449393547264.0000,233855324.8728,1290385452143134976.0000,205544281152.6095,35434890190947.0156,2353228769630766592.0000,81485561790079307246097924096.0000,58155062402130036329021440.0000,10168699791864428.0000,724712910.0788
830.7365,824.3861,847.4434,855.8092,856.1845,844.1441,837.5113,822.7281,836.6964,821.5570,852.9060,906.3864,808.4144,693.0094,839.7567,1813501.5191,34061198.6582,8992.8332,4367056.5522,1818557994701.8645,731681554.3958,4399687008.9865,1247508631.6608,73327533360.3976,4078352376839.9336,179954449238.2318,1527185764914.9651,2452573567744.1069,8815.4152,140817938532.3364,512440.4566,60290539808.0357,2292300154.8032,36504676.8758,42471612498.6422,30217178270.5893,1703502222.8318,22315617.2889,589.2860,763479.9420,32245.8973,121965320.7351,20770647.7176,215643303.4250,3967173529.0205,1838084.6457,46344.2471
831.4442,825.4835,847.1170,856.4510,856.2069,843.9974,838.9543,824.4372,841.9042,823.9018,869.3968,923.0590,826.1506,2868.3604,10209.8828,300010841823873311742637736600797184.0000,1325524780524838612639940608.0000,289621021543.0882,24787478845282276516920239692638584832.0000,471026031326928860620874646232476094933403306964287488.0000,4894091493749513256960.0000,10069682777976045622730873452435879217059166267193516097536.0000,147800707940244986527744.0000,205415079987563939765280338171702958681483767510503469875200.0000,33359739805583769646929786226082246693906384127834679721066496.0000,479463793687715723886103091465745446890605903872.0000,333228053453173836472048337928835377567040516007133184.0000,4484467832990613158663151814847605948405844885372928.0000,32154728717566644529203744853234548736.0000,325487807833270108650678513594656964476928.0000,690808566303611812839424.0000,5407284220214668614991454327247531174526976.0000,2072253067225460348817674489248879930912694758632252457877504.0000,502638026392114891913233629104308224.0000,3271897006627581372465159517310952060904961736704.0000,5191783752292472391382126779194758079157247677976725442853082847248384.0000,34639209053602067208148973871921826365440.0000,17965191157601860586044198486016.0000,684462120.7684,42587241460739829533199302656.0000,6061969061702047744.0000,3769887620557650620445622272.0000,38637326759805489740611426713600.0000,1944968809775592101223466673375309450465771520.0000,798282631308914008643376286825819101208772608.0000,645575895425466762239410176.0000,664472500287209.0000
840.0787,840.6598,838.7020,840.3116,839.4143,838.9074,841.6601,842.2262,847.9168,842.8755,867.6190,879.4395,936.9071,10669.4123,51143.3664,264672772904639152598159579163282956761775996928.0000,66190774006774430377479230281241067520.0000,12816544696153314.0000,68573960360814746209820124568644755125437271638016.0000,295176722114723967370471396266392064415493949109967316181286964428800.0000,1108562220452412196972804532338688000.0000,1215101770653304919866073793229948564633496396643298092131941546145834241884160.0000,3601236257945616438525952.0000,1065113267819900218163610081470765193892841663684620228235102684316562358272.0000,4950882473643016032527960394749730367027752117925864731034781462978017361920.0000,2021305443542496901653162806047143245164040895740910764032.0000,563298041931495766813842264202123775381486817443294036103215972352.0000,14439271656737151803647884538397790379025203528983208773287936.0000,24428405361258336700504565685108356731366442140696576.0000,556715837961417113896452848130173222933214789632.0000,222547001070121219551332925440.0000,224794181026691567732387445159481758068482162819072.0000,69681848637799955339413940529980612009915279606868801908990255136705112686198784.0000,1038701323855901117486681290530211583378849792.0000,669182820919858473630877324266784272430244183179223248142336.0000,198691449872512609898837186019880267762447164147776495506103254428443978493900700680433172480.0000,1290312092020541873011130646857294928496589889601536.0000,119200481121084303269493821328983064576.0000,265568149227.2016,4074781063880343716814180435145785344.0000,3944156337359996185477120.0000,313630005582558510097123904585728.0000,1266937390426799480842542960277811363840.0000,5344844347123672680964299458913927322141185013124584964096.0000,51186996083886055045501375304319816959055971556175904768.0000,2549504669259476212386539889491968.0000,671699027000610432.0000
841.5348,843.3154,836.9392,836.4870,835.6722,837.8055,841.0899,844.4373,845.9689,845.4871,856.2307,845.5538,871.5733,4458.7950,13111.8796,1121217782796375444490766607414611410944.0000,197481880376565261791880282112.0000,652735601236.3330,4686586479425635372845827556066902147072.0000,549783774068372229990339742544267027902698207604009119885819904.0000,20113292637887968237846528.0000,996305967009149274354912997162032593397291440018910893945154174976.0000,7588283354872923815936.0000,148761123860012177452437929313701437751661804296213645466754441281536.0000,4030723785386565814164860222275188211582780147513066681282804580352.0000,745368810427818839111763695820268322878737862361088.0000,94035673861683349853374916139351888222513029916359313588224.0000,176090911480444328143986446497438990005062089333276672.0000,506091654096802834745952545488119427731472515072.0000,3584868115970920775285233832129757970432.0000,142513008704761889455865856.0000,90196058651226210134561473815488257010434048.0000,67347481892377715280068239484891611095495636599220826192845125713920.0000,937272794139797495563930481174205431808.0000,1088362157647440550646295268739689997912060849029120.0000,1212208601665255501031491867582565836729041016399774506785405950053889155969056768.0000,564320735193215452122289496032424105082880.0000,6261401061403843066262980103503872.0000,32433027391.2630,203857083026255426706457055199232.0000,2337018090220642369536.0000,32488718992827222285000638464.0000,35479149935731507085919321730318336.0000,2454649287350945735780827654432447301180506855440384.0000,2365886229843566691828295781453839018661370658816.0000,148424203052483585905686216704.0000,4392055002079329.5000
840.3749,841.2751,838.1005,838.5027,837.8712,838.5105,840.7847,842.3195,844.9952,842.9180,856.6456,859.3130,892.2962,4115.1083,17237.0939,737064849720820580785098029076054016.0000,12959488132616099865821184.0000,446043587639.4240,39740142544411024281364592602927595520.0000,189869668520925972152122823747287298343372121452738248704.0000,2432305008775336448.0000,1563729174167311133175545541389878026562945106949242942914560.0000,219711392276782252032.0000,53969375288589963863099399615723740227788502440207838971225440256.0000,4369137639976491064875826205083232372301889747669976849204641792.0000,3685903626007403058011180177676293679381351497728.0000,5998716415343179512361164986755800039601109841955782656.0000,5930261271699819782026553143295352932033611650039808.0000,28672871445164332127177518338670525510148161536.0000,576339746673176583062075506239628902400.0000,45540018547897112373231616.0000,871255556459873715454298752223637802057728.0000,5658140936419295938198242278596641481257984346493901101059801088.0000,5456141120974157883532308967589937152.0000,3655336961295311125598119870569222687437229129728.0000,2675516256896797324549488762436352175412729332158299723171815369803720294400.0000,676553699026029735936296262825062432768.0000,305465798804582040447385253969920.0000,51149473628.7866,2557389190078161873369636536320.0000,28018040492984553472.0000,186514538319661540613029888.0000,207232176043745684164473738231808.0000,8236868241899071277869139281777482136760937873408.0000,3696162519561881379400421796681128783720218624.0000,2758340525729520130407268352.0000,556660631831955.0000
843.4660,846.8733,834.6989,831.0679,830.6244,836.3966,840.4240,848.0507,842.6218,848.9280,839.6290,815.9700,870.2200,1756.5453,2752.7580,281310554290771126648832.0000,3636967479272379904.0000,17035326.4760,511406495187694805581824.0000,224021863087044460293286883616731206516736.0000,2592494374227526144.0000,953997901244075782137390087383042708471808.0000,86890118801972.0469,162857280598158642923946756069109615298609152.0000,163416832223007665514359243017117795090432.0000,128348523740407657885111911710720.0000,87547564945221976766653524650345103360.0000,240108771453138942570684074688512.0000,161579445671326514248677091966976.0000,24250257440338004148224.0000,78007922567071056.0000,852894329878483550922080256.0000,1342311495311990434798109268369862750633984.0000,3518708404833638848397312.0000,17805648345115066700839832780800.0000,5428121005583265084699203127612210215929192548139008.0000,13296883716613992165146624.0000,2527638510915385556992.0000,53827481.8347,568720088931195944960.0000,114776460015521.4688,1135726018545327360.0000,10834476198347629658112.0000,645193615762995554005184990412800.0000,947985028890245853175152115712.0000,3102659211447190528.0000,17508346262.5502
840.3593,841.3917,837.6943,836.5903,836.4547,838.2109,839.4548,841.7744,840.1521,842.0265,839.3733,832.6454,851.2057,1116.4189,1334.6332,863339750042039.6250,4465927000215.7881,546329.6221,844811874221128.0000,927881261665603918233600.0000,8218554834735.7510,8601350039987025854070784.0000,1312657334.4264,6086492519869836869763072.0000,586187990818487623745536.0000,5706720498154870784.0000,13829748074453477097472.0000,10899738626682527744.0000,315444249029145856.0000,121995092731724.5938,10722501998.8320,13839790147075680.0000,4570088315666467810967552.0000,564959529803142.6250,4894608653869549568.0000,297311822285370954667782045696.0000,8214947384670169.0000,5397593405957.8525,97945.0952,2611907412057.9878,1007917106.6603,239306396198.9504,18614019554704.1250,6457345278879364096.0000,752480556558429184.0000,227420358566.5851,6294574.9700
838.6568,838.3655,839.4157,840.0307,839.9536,839.2624,839.1603,838.3843,839.7457,838.4188,842.4566,845.5171,841.7183,1107.9366,1483.7266,5313395649545908.0000,1590383866226.6682,882357.1257,15817120118207294.0000,195271809920372769292288.0000,49339188617.6758,12287189726409930987012096.0000,3800177595.4714,36544434198244912170795008.0000,39792729099682342888275968.0000,69913690479116132352.0000,28657755205911393075200.0000,1099991104892607922176.0000,800340957596547200.0000,36883434289305992.0000,69910940284.5994,391577889943308224.0000,87947078247321923957555200.0000,3168223783259916.5000,146011083306118561792.0000,1826595622746687470724559405056.0000,85386261567989760.0000,43109659158689.9688,146190.8511,9143688479953.8867,1048821841.7207,638719448600.5581,70233528909913.3828,58642629254775300096.0000,9939374546688536576.0000,905256521872.8000,13431682.8736
840.7011,842.0120,837.3601,835.7409,835.6860,838.0045,839.4920,842.6199,839.9212,842.7174,837.8358,833.9399,876.6929,1088.4642,1202.8872,532913310463.8528,914771710603.7896,920167.6600,966716583621.7256,6795523345607785472.0000,1211241078869647.5000,2736048980542712320.0000,14095681.4415,40953966623715792.0000,847860937698141.7500,2803033083964.8364,5352217292654142.0000,427731828382.4792,303430946904.4244,1742041113.0746,4192036.0533,36395825821.7843,92345339687829472.0000,14135309725.4355,2443454783551.3745,98649261632218497024.0000,1050185278059.3639,263937014.4763,12356.9321,410985455.6103,11029326.0736,252458832.8982,1970275133.6103,2124468414133.1609,1001691568665.5017,96802142.8262,144443.8635
840.3214,841.3386,837.7153,836.4762,836.4166,838.2199,839.3642,841.7580,839.7149,841.8803,838.0901,833.6482,861.2196,1000.6590,1143.9010,175030351.0922,6531448.3823,20220.9068,1805158885.5495,111488249428101888.0000,8116816425.5057,88139030950338.2812,5059448.5332,369425818023136960.0000,13026466803331878.0000,8520606169317.3105,541901637674369.3125,18966812495301.2344,45528481485447.4531,2687467355.0359,69036189.1551,66551894416.3262,1190406096450992.2500,4195584612.6057,874955710035.7324,4882544970907338752.0000,623190420.3530,1422055611.9700,40380.2568,331080339.4328,708393.7990,30946303.3915,863571423.3261,12429390500151.8984,328405663780.1514,44446810.4073,85562.0154
839.3572,839.6325,838.6441,838.3080,838.2866,838.7834,839.0804,839.7142,839.1582,839.7690,838.6121,836.5697,841.1317,863.5859,876.1819,338861.9595,59765.1347,1970.2428,455273.5065,69833260.6302,62907.8599,89458195.2918,12014.6493,113165661.6731,64929492.6333,3017010.1653,17568670.1737,3728760.9073,1953221.4829,287229.8681,23892.8044,720399.3078,115148288.9792,315162.5308,3164265.5133,1914846250.8924,558906.7217,104051.8746,1780.7684,87723.6519,10960.1125,40052.9476,134188.7710,3545753.3974,1825931.0726,45136.1903,3749.8816
839.7201,840.2782,838.2800,837.5676,837.5404,838.5609,839.1466,840.4544,839.2347,840.5382,837.9438,834.3097,845.5013,870.3384,869.4888,4180.1400,8403.7652,1575.9609,4339.3116,579603.6191,224045.8418,64443.0279,1767.1203,359259.5873,70816.5163,26219.7756,101928.7720,18634.1138,78082.7087,2063.8668,3381.4340,6431.0283,35370.2547,5312.0009,9337.7794,364118.7010,3280.0736,4422.2949,1405.3622,3838.8129,1793.8472,2567.2694,4466.0486,27530.5286,9612.0877,2489.3570,1089.8882
840.5011,841.6649,837.4930,836.0238,835.9558,838.0805,839.2925,841.9953,839.4846,842.2031,836.7548,828.1782,847.2970,892.8513,884.3701,183026.5790,52301.5731,2061.6761,130368.6248,4825722.9059,124979.4489,21419227.3068,1903.3043,8911172.5798,3236199.7179,234351.3379,1443354.0351,213474.1580,1265624.6116,20551.6031,9877.3697,61707.7949,17484753.5287,74186.8168,299778.6844,201243936.3240,101918.0571,25417.4245,1988.6930,33466.5271,7675.2934,9290.5681,34086.3635,651912.1962,261902.8391,16136.0598,2149.7385
