710.8702,706.8127,719.4243,680.7588,702.4264,684.4709,706.6237,678.6647,678.7787,678.0289,703.9223,681.9193,709.8577,697.6096,733.4987,1102.4019,3127.0885,45896.3811,2642.7599,16371.7845,324757666287.2953,158136195465796.8750,46580605632982480.0000,2749275780201963969314816.0000,54109818893197679525888.0000,27127153351351760278687580160.0000,32.9960,9117665055769536.0000,6.0497,937499360677137874944.0000,11805376645345489398530048.0000,1560814538683706223294453670477824.0000,18629590295295225856.0000,65.3434,746543161.7433,228085124868284298035200.0000,2953688339.9437,117262872024682.7969,0.3272,800783548112531488768.0000,0.0002,1306641090497036544.0000,0.7418,275066.7119,19106117281.7168,88.4770,42097.3264,1057.9001,110936666.6705,3072963.7763,725.9029,57699259.0635,10448.2358,1478.8895,80445.3785,4940.3940
691.7892,693.7496,688.5006,706.9381,696.5534,704.8862,694.4981,707.7530,707.7968,708.9324,696.1209,707.8622,696.9697,706.5086,720.8845,680.1297,6216.2397,3033.3313,1102.1775,99137.4406,5835501.5642,184928152779.1497,206099857591247.5312,12317155685984.0059,2549037906623725.0000,62836361118488.4766,11060620721.7688,1966339234.4414,559333400518097024.0000,423003307792369.4375,86207025413493.8750,45064442810.0564,598602800425817604096.0000,63828361100.3436,17282270161603.2461,0.2204,34334231527760232.0000,13974621082.1500,1059676396.3544,252.9389,1630301179.4445,401.2253,56043714.7392,74736.0846,4474.2341,30170.9037,2802.9999,7169.0323,679.8283,2881556.0975,989473.1518,2231.7436,5083.5165,8197.8477,643.2900,2992.2099
700.4625,699.8159,707.0285,696.2652,702.7058,696.0321,704.1614,694.5272,694.7010,699.8088,705.9339,707.0377,727.9435,728.3105,927.0467,2136.3086,5692733.7511,99542965.0325,20235.6645,3161836.0914,279414035875012190142464.0000,11362667650335543092968423424.0000,22484917056096138883824168535448492691966394368.0000,354979502236229507231841054478304859086366531649536.0000,1315731455188321270754824089917933702631325406646174220288.0000,51940982455343084903256292470909427181509121516156590489600.0000,2454438547711.5278,1398842148108843575704289280.0000,161517052211621527018484531200.0000,144477613666032063994972631782784998238249287680.0000,2273022500186710036304813565336073798241459570154143744.0000,6306828393936086890810343830256265542045951242583678535073792.0000,4515638807400161360346822476837476244059562736353280.0000,162696420871247527936.0000,6256807139817391097136787449945522176.0000,597611391518890524672.0000,810761014555850112715651144482816.0000,1780386371515967674046088820555776.0000,110285197687.3694,174939357664419640514707456.0000,1182813804.8699,244260979973756106571776.0000,9500799453.5984,209901881459.1935,1960907726968149.7500,2680288.8287,40054375.4463,3098738.4190,59399422649.6452,11204460619888214.0000,1718874206.9341,309155907151.4210,44807986.5415,2996989.7536,2584055.1888,2730121.5593
702.6356,701.3279,712.0222,694.7003,706.0413,694.7366,706.8428,691.7899,693.2608,698.7178,708.1167,706.6508,744.8339,760.8648,1010.1509,3262.6620,22851814.0435,5346709428.7971,28198.5098,290608874711.6707,3868169489493634853545967616.0000,82640432834545424550701882671104.0000,4114730814083150130985653744442498173604803152707584.0000,48414040038639342218810853590919889133320249602297823232.0000,358137467717109771090198412913752716335865529878479387874033664.0000,34186679369174267216420868863245823664016726958828805425486364672.0000,40928608608201.0391,15912824068059405804963364864.0000,714386810693802185462864936960.0000,8628756027098191303179987717399375840120894753079296.0000,310456498149582815871704428244376294919107457627451981561856.0000,2323367847901409753382250912104723604490350673143378738952349962787650927591424.0000,11851268560302520935637294258929163572623704064.0000,143181258920259796992.0000,1156831996099925403178525811531650477411010609152.0000,648319898401187736357699584.0000,24572171434262958758644678656.0000,58116375760567722321301380569362287323774976.0000,2127591613.0990,42558404059602717581677286129664.0000,28710374.0777,5964631041493025960230912000.0000,4604190685.5486,252994363596.4070,270946965965265664.0000,7947299.5193,255014675.0306,52766300.0668,10015524842155.0352,29914935115301695488.0000,690777508.0516,7472543816064.0605,1501309419.3269,2671079.7468,11474419.9677,27264573.4488
679.8959,685.6379,673.1269,725.7601,696.3388,719.0268,690.2057,727.3511,727.9700,734.1076,696.1816,734.2941,710.0167,747.3349,859.6116,1015.6975,8244208.0471,300504.1824,33881.8610,335325065924.3809,2624681489580379602944.0000,20902474032026309020090753875968.0000,1563131065406695346214022979804389099700224.0000,11015255523654803932213950867790888960.0000,395920549752238256755357549591057427339411456.0000,1557455274860667769891582232957718364160.0000,3073678352540812800.0000,2066840806311896761237504.0000,79679558326035226886993247282518739356974720221184.0000,3319380272102233535068974605633724419670016.0000,427765665814001226185730361255060479934464.0000,76752759316849113765326618624.0000,88939980759316251264188946328828625079980284452699293876224.0000,9234429859898043355657752543232.0000,17178266999492189915279601417846784.0000,0.0000,58692749603247859577484924424980164988568076288.0000,680691636537289116483584.0000,2306332314366734399176704.0000,25092.3357,1550220956419482544242688.0000,102759.4809,12194054377998925824.0000,145237548430.3759,33092912.4142,641287009.2501,841694.9079,5074978.3481,10716.8681,485663506003554.6250,325848835808968.1875,2004975.9246,3072642.4764,31849928.4284,7510.6833,494799.0011
712.9241,708.1985,722.3625,678.1063,703.0919,682.4805,707.5179,675.7417,676.1425,674.5220,704.0310,678.0257,710.0961,699.7634,716.4311,1041.3763,925.1606,15822.0747,2422.0842,346653.9816,2626730824.1204,149433545037.1663,351047632.5316,209191118768212128.0000,711261737484138.2500,1251611936721333125120.0000,0.5256,8299965407795843.0000,0.0016,170890518530080.7812,1832222731577515.0000,9977862505558196006927990784.0000,33940448857635448.0000,0.0008,12315.6941,1047772025721805336477696.0000,80270198.5568,341232630043.2352,0.0110,36792309348556599296.0000,0.0000,29182907879532036.0000,0.0078,15135.8143,971355013.9386,10.9201,6901.9509,280.7874,25079539.1738,56303.5354,103.6784,4510840.9693,2185.7747,323.2957,32063.3291,1596.1793
704.0454,702.2225,711.0919,690.8661,702.5549,692.0284,704.8029,689.0147,689.2416,691.9647,704.9523,697.7274,720.2621,719.7785,845.6025,1659.2026,471391.0243,2069691.8651,20058.6592,99195072.3596,977154156517918375936.0000,76185736838587859439976448.0000,1279891624930745758593738745858490368.0000,2170549135007790384081795100392114110857216.0000,10072929193218022045625874315888025336283136000.0000,33729539625994912590518634574358174447677703454720.0000,43469378.4103,623541719587860740501929984.0000,9207995673289957572608.0000,366409758696626645061901724369108860928.0000,297404384248114130589296788281284269864648704.0000,29144090263594724972631961745674491596777191559397376.0000,23177765592237856154184328919533086210760114176.0000,551833026751083.9375,285898683256826319352102912.0000,7950573241175504846848.0000,143485261443324184585691987968.0000,730029517327167414190735360.0000,190642035.1513,1416219070497353088630784.0000,208972.7891,2172716077089864286208.0000,5509203.9441,9974737323.5039,39525707419776.3672,80760.6072,3441492.7697,174197.7639,2222256585.0013,7553765058654.5771,56150060.6017,18125335527.7730,2033602.0472,418479.1385,726784.2865,300957.0921
684.0385,688.5786,683.1801,720.9189,700.2222,714.9495,695.8613,720.8864,721.9162,730.8415,702.4769,735.9855,733.2404,773.7616,992.2416,1667.3659,40117868.0984,1114407514.2155,216319.7874,1278193907504725.0000,1328942534255486745213659240202240.0000,8160966196448600320523308668785488664985600.0000,408827794147015673452530732082721944914812078222730210574336.0000,101188861630634598571700641258725401509184094450657263616.0000,11342367180951566488240917854740319147506977902371656477673456140288.0000,231299595765021123506892783522835538395246061336277949612032.0000,33794391961858326528.0000,2574217366619582104424415232.0000,82031588589897462981708554391481285066291675136.0000,453154893113746563067409187670833226159506245208244224.0000,400034467442435033421127183128485436755957497333527040796898885632.0000,4264718487515876256838130162020990826537448254734336.0000,2995921401689619657760657807585869562030637308445358955349321527066624.0000,2205727545457594505232150061184450560.0000,360648761432877721129070164014789113749511998537728.0000,6.0961,422392154067978484006235632842654121852999068286976.0000,121536512463861598255720098168832.0000,76971184950130929303552.0000,23836973605975732.0000,172302745779768674746368.0000,4951381199560789.0000,2120595067454306816.0000,15916232762519.5078,6438920753491.3379,3262137242.5764,248429546.0307,80326011.6968,537813003.7376,184402175059073600.0000,146997842158945.1562,28777553305.2239,588240630.9911,194896851.8268,680929.0876,7709390.4914
707.6219,704.6022,714.7147,685.7339,702.6697,688.3754,705.0087,683.7654,684.5720,684.0689,703.0410,686.9671,713.2512,716.7823,740.2468,1061.0523,3512.1420,283960.3931,11187.4421,1648104922.5054,58730925567136210944.0000,38245187153331927121920.0000,72031892128759087104.0000,8064195443195856097558659072.0000,68707187819309173137473536.0000,127853360593449754783110922240.0000,155.1945,68781363123033710592.0000,9472136.6958,4391805016786786058240.0000,36741249448811456906699735040.0000,2593662577265866764415282446336.0000,476376724220925942441726443520.0000,1568792.5563,3950956806011.3555,12986216883018375168.0000,1510188273167808000.0000,907005655369.2642,3244.3092,1294071420802358784.0000,0.5171,21882137397803392.0000,58.3421,1787288.7223,3082333596.4623,289.7953,59254.6857,1509.7031,27431664.2291,948293.4571,59228.1114,33918794.1385,13869.8880,5318.1840,58201.3208,4732.0089
680.9025,686.6380,686.1783,727.9021,705.3366,719.1107,701.7579,726.1695,726.5062,746.7628,713.2443,764.6984,777.2094,804.7846,1534.1437,6103.9794,169882026587.7635,759678308128.6432,400579.4819,157570464796.6461,285958571232659221903964152791040000.0000,636930393917285704149246981066598830878996037632.0000,6987995937562845178910536532866029910451325665076817223637824770959797183541487337472.0000,5219027276178877415563170380888462981664123944993203064766959444985589991997440.0000,75843876398556663400103072959920988151051187224926789041697862731572807188183061918511021735018496.0000,42637888767052369448355538593475459236279538033559802948226022765347487778944033308155052032.0000,13770180504673443552862142464.0000,60794888624783522005191431748498833276928.0000,5974095795879345475282574083474688807560906543144427970384929177930301440.0000,4020993845296229616099306618197457435423124550585465469039211150857128844757827584.0000,566786701643765227963326685147867763917712080797982776431119291979790278444793234362204160.0000,93586214032008786965030172973902701830939871001102211785168090739170413750151496597504.0000,1025754036379907794920934271649785933493673723628831921271179958156730916458929937894691169107968.0000,716939557082636957548405034244165380856669536256.0000,3247075376663717076532884474277922186392341820996878919719087046131712.0000,12744425511.3486,42487448723149408169231001713386477995631554735343462003900558606336.0000,1444184920955477480858579766746787325178953321345449984.0000,7537335930699471240251620458496.0000,2523116555122314524617605120.0000,3705282902296890245818972372992.0000,17433312151529616970874880.0000,583553954870399357536960512.0000,13922631685628094464.0000,90852072627048398848.0000,15345335059431.8672,190356361459.1863,121643391941.0807,5648865519247.0996,35441957561541480815838363648.0000,133293394404019781632.0000,1557317895830877.5000,987686362014.9849,173240152802.1093,72757556.0117,7727296277.8768
689.1182,692.0508,689.8862,712.8154,700.3945,708.7672,697.8755,712.4377,712.9543,720.1751,702.8198,725.5920,726.8353,752.5685,947.8378,1609.2559,14509265.9065,70875497.6143,122838.4247,1354666600114.7854,198899939197540165189634097152.0000,76853348498811845412450282951455801344.0000,8712605407366193135391858257849028608156736644186112.0000,881073820005563228163223656118317489153600718372864.0000,626245547822095793346563194562221440315739918506610646843392.0000,121556999452659507418232629021413587179302064506466729984.0000,12617660288565258.0000,2710881805908551630542335901696.0000,187700689740777313185984401420115566810628096.0000,1403907264919438488494385453283457172811886547173376.0000,7107154015025568571243770681052919047891269754252293046272.0000,137562369852046413980020066942492802089181828349952.0000,256073489000123877375712589968344099971415029893613771324339936334708736.0000,4065521737329981949350850330624.0000,20145398076218473242636818521040284024832.0000,7805042.4926,130307519243717110317721371419111678570919987511296.0000,1798118885386538363521953955840.0000,145092763969010728960.0000,112107246590901008.0000,9770934331059392512.0000,18167355481046844.0000,4523067497002817.0000,22293168565708.4297,5732837723468.6162,212233067.0580,44074136.3285,8945020.6937,99376256.6529,33663563526793072.0000,10845162054535.3770,13998706270.6883,43343071.6411,88188553.9839,472866.0232,2727636.2541
