839.0129,837.8089,848.2879,867.3257,1329.2055,3185518.2535,81905714825588.9531,626569059.8511,2269950.3504,1648848.6424,529449620206.4417,111883.3171,188349.8451,238162188.8528,2619337.1091,62344561981.9264,1330235587.6375,2402899291.4889,969851126278.9319,26972800100.7038,14580663.4724,221904.2352,1085294.2210,20511009.7409,810005.4406,1419871415.7848,1914689045.9118,675293.6017,43855.0846,2518.1949,1909.1176,18536.2630,1385.5143,19247.9544,12600.0090,6867.5513,1894.8663,804.7083,2240.2312,2834.7537,6986.7605,1042.0939,821.2273,1409.9489,912.4104
839.1181,837.9561,855.3123,1001.0197,1741.4112,4838123548794632586446382301184.0000,74593966260857296740435750463055766937307492454830190886912.0000,1560375867606457841614747539677899047743977857746993152.0000,76699044564416237404160.0000,1023019466962000508438391030330425344.0000,452552511294753287715410898594121646080.0000,898011341259289039710238957008584704.0000,14487767107833167872.0000,4620667145049736510771161655052075008.0000,20084189190250060298123293829579792984309760.0000,18188164125392612422055359904621436862464.0000,3421050732470687858739650505190878437537294404693262336.0000,1590186710076440705076751263102906162877726715077115932798091264.0000,27849223988364548108643728108558593558592760760878395376113603837952.0000,158502424815793662282357210018116433775867348385792.0000,397281337487020385808303219802112.0000,4441497228396254986240.0000,31540559514231627579392.0000,3099997033529264890470623006949376.0000,3623651880005920168158852808704.0000,632830695130969740538916923598755135852904448.0000,6231745228961812648176834150788994450338086912.0000,139192694525479064961024.0000,389830353290406848.0000,4388011492.0256,40026195615.9437,6262096380857.1104,181098310.2022,1402868073170558.2500,8042314581187.3867,3605803836.8164,63540.7453,826742.6320,7224517.9616,67768917641.3442,37927119701.8975,166135.2883,79232.3097,69178.4791,3136.7911
839.1772,839.3963,851.8913,1137.6319,5193.2398,100667026391922756809314848413443116998066176.0000,2314365384242039996762196911579849898822631865326216677933745319769538560.0000,113548515687350381855313365863584701382759997062220096245233517120716800.0000,1999454129911035834144915456.0000,2273895739829881524198692113963866684759566450688.0000,20029522273577339711944835032945742655258624.0000,9788126698799195215156019387788367436819258671104.0000,189819362855700700069888.0000,813029604734687491205312879293908616176730112.0000,34026051368424311485156993917227391576642130880561768562688.0000,81618855953576725024876467080688758370183675904.0000,215889965021833212622578464783898089244626718904218476487052424374124544.0000,137475525970731037268716086579782141936856325834377505913575109404114073050492698624.0000,71222686752623382223437306359886165092633342757526578036892937938219666324311936860160.0000,408112748804460372495422473742525907729844647108595668041596928.0000,732886890477807382428496073127318536585216.0000,545721488550652109805060096.0000,1292576496950043116130271232.0000,572890305192488992431831923422150646562816.0000,4049333535570322929721572834399121047552.0000,75322924606116995145675544893048012549265520762864795648.0000,5131431519242907875592529691532665128284442129520733978624.0000,217800215719196102327424516096.0000,8100383108569629720576.0000,1218498565924.6162,24067233670345.8320,2031021954045838.7500,16769618203.4120,6893976849614288896.0000,4048740821508736.5000,159767997875.3521,168314.2378,15512219.9026,71394128.1979,42364922754245.1797,4981337950116.8262,1702175.1757,532453.9208,251491.5915,5380.6941
839.1279,839.4429,846.2195,997.2115,1091.6216,12371602402065334345676607193088.0000,697550641319938779198924740940233783842062436532116424491008.0000,65241588966052812407590571811061965220173350454314551981637632.0000,4804157714514418761465856.0000,73660452293095277888806699713558504013824.0000,20576862250218047561297972741275648.0000,910977629342077187168263898286215481312411648.0000,42863788236107710464.0000,241874825862600990149027943099574255616.0000,38891168895985047852923934859339317360916502151168.0000,174613263096321006503634106698722959163392.0000,5262962864071075452282855357887468624881929062982792425504768.0000,1527421345197399875471521891373212883158637498005108171523725050310033408.0000,8416405946417821192488341269450449361601212752952842782674386870918447104.0000,274295451579621268850364094811517287274573666539536384.0000,306458819562351443307926206820646912.0000,556595535804498180046848.0000,333697758255903192121344.0000,4812459303000929156884803849417654272.0000,9869676972923235222429082738229248.0000,5415648927152014345461881441915310379295316115456.0000,79878031939418468360190071999257792659988651442176.0000,11875104971117678523580416.0000,23718546137603371008.0000,37671988583.5210,1404800089261.8335,20201647104522.8203,1883649957.4103,26755303726729464.0000,75737583784089.3906,5672275945.9141,47100.2351,4099872.2825,11771060.8149,1098480721959.4536,177074269588.1464,359299.7997,197781.3457,80604.6142,3663.2202
839.1143,839.3265,846.5848,1034.1885,1988.1566,241882963897304261907062619897856.0000,3513138003115578384075897662777435944947706084183259409599692800.0000,293914729287841363131175494812430865222512101847901537304576.0000,1132175267969820079377350656.0000,23370414905758729081996590805524938752.0000,802855336661053261738450349981696.0000,257832234657039324757188704668328143093760.0000,22146662434263146496.0000,508843210779951763748859666801925029888.0000,16965440288448153495761330139222948774605225984.0000,577187270243138980839726730352172990464.0000,884114436656269913269027995944270903165387802375859732480.0000,352124589651160126973967727827958982231611532885759993383484299149312.0000,2049465089476690979593644847985381116582638249953444973273943172448256.0000,126288207678371066527617931031080583023652658741248.0000,272628006633996214575081648553984.0000,52239946947257346031616.0000,24841088824567874453504.0000,45961015034695653984699873721581568.0000,98770559590609533846803370213376.0000,13400920271460434988378461473250358549477851136.0000,36969757570325018367779992862742317269619048448.0000,70123683474019847241728.0000,1878424711994998272.0000,8340502518.9019,397416200165.9639,5404266127374.2344,684003823.1057,3374242612915922.5000,20164509315287.7266,2266460585.3592,31823.8374,2061470.9360,9453721.4949,250446264383.8602,42857069030.1408,183175.5567,140742.0879,54653.4925,3174.3941
839.0425,839.6803,837.8239,883.9464,824.6361,58647571008965608.0000,42121231602208259818237151175245824.0000,124760129862166715309414117707276615680.0000,20352633274046332.0000,16372055079359407691137024.0000,3686516245519894016.0000,1287748570920530025386904387584.0000,1047826660265.5566,68957203518105541672960.0000,11475604652238173360326069714944.0000,28457737755094403852009472.0000,49064563425734221038035457430825992192.0000,1020424997279535964662859730358738934197911552.0000,108388868833266737832095609767759684537679872.0000,447076935083283851948051212009472.0000,20345023152750455685120.0000,2218708796239119.2500,546959444244041.2500,141270991104214696984576.0000,2185357387695001436160.0000,1891684059618593939567144861696.0000,11377242670720628409893409259520.0000,13412965910875862.0000,4842119660019.3848,19985714.8957,286129205.8256,459764084.8181,4515127.1028,52486481974.7076,1789739481.4889,3627319.8210,4708.4584,107412.5028,119706.1355,159207255.8595,45591128.6119,19987.2512,15602.7647,7388.3103,1574.9822
839.0138,839.2145,838.7344,855.3027,891.9129,1634327052725.8513,13463475469503444992.0000,7983029534356966211584.0000,508875081.6393,5274885110501321.0000,3620206684098.5522,132097188104681536.0000,58119425.7424,30040025524955.3359,3002461926745986560.0000,2582348492143684.5000,15179089086242340470784.0000,55039517211906867883671552.0000,81905079470864477580165120.0000,37297482442809925632.0000,69544737474578.5312,2560335180.9243,2027346120.9959,71629816123614.2344,9192809997016.4941,668837761017040256.0000,2959834927587747328.0000,16067486767.4983,110146201.3652,139513.5821,414237.1996,851891.1068,50819.3317,10664953.2429,1368030.3433,61240.2179,1818.9299,7298.8853,8255.3746,388646.9493,218042.4340,3522.5278,2820.9615,2158.7510,1050.3706
839.0182,838.9619,840.6920,861.5945,922.0573,31405585734911.6953,1294835099095427987800064.0000,367383038961998125596672.0000,31477190827.8468,12815429434272892.0000,923977629149936.5000,82958194051173504.0000,537295041.2068,4089583979132673.0000,17588202471649503232.0000,38103401426870240.0000,259941662852182584590336.0000,2406865174146983504027582464.0000,14530058252675983076405280768.0000,1016366443200996704256.0000,187363245381889.3438,9306088861.0268,11114826814.8498,446713658112255.5000,49344657686639.4141,12976580901478684672.0000,32942315831640678400.0000,31526311054.6703,245002665.0156,190992.3526,580312.7130,2163913.9637,61829.4293,24119817.0810,2952996.1368,119878.4073,2282.5312,7925.9188,13142.3539,600733.2533,350818.2405,3870.9275,3135.9976,2566.9545,1092.8559
839.0046,839.3123,837.9692,865.3109,1447.8222,8909514107608.6445,5694079948203.6006,74527163035042.2031,20601510.2271,1036207587937.0946,2110004915.2143,3586298058800.0283,425095.9232,822554548.2575,18687315995338.2461,31331198880.8389,1962962217791530.2500,46418455862488016.0000,131880202019777648.0000,22098288895063.7500,23619291220.8758,3505364.1468,3395992.3953,2531516823.5941,1441693075.8199,562663288975.4196,4766360582968.4678,69601611.9218,808302.6764,17234.2079,25062.1618,35545.5173,7794.1587,200240.3661,43190.5763,7810.2391,1150.9413,2593.0407,2323.7453,27233.3440,18475.2260,1846.6331,1492.4216,1262.7970,916.4167
839.0041,839.2285,838.2132,855.4772,1090.8994,3108919061.3584,1778870306139280640.0000,1819419717888307.0000,2922826682.3075,835098121.6172,77832972.5826,748527598941.4437,943477.1154,51727878319.4860,173282673988.0286,17592264309.2409,39403074213093.4297,90371005552381872.0000,17826445924392318.0000,1035047359515.6462,150437054.1089,7718114.9901,3084878.5686,2414904196.1690,278864197.8473,647081842475.6515,399623802166.2185,2938219.1883,615949.1558,9046.1165,31268.7991,29616.5754,7311.9501,119879.4323,55672.1558,6245.6297,1043.6519,2372.8667,2793.7203,19857.7336,13304.7878,1434.5429,1471.8424,1164.6388,906.6508
839.0007,839.0534,838.7118,839.6818,834.3770,68812.0315,8370474.9094,21356317.5747,18287.2166,420587.5705,107244.1236,1329115.3478,6929.3235,176809.3899,2957058.9240,476726.8970,27038302.7027,234561975.6419,242264471.5766,5611133.9524,176220.9787,16177.2623,14993.6709,192313.9312,118296.7129,2102572.3861,2896782.2730,23544.3214,7408.2353,1717.0111,2203.3311,2495.6205,1447.8296,4329.8920,2803.2888,1468.1092,877.5420,1065.0231,1075.4536,2131.2318,1862.9498,956.4609,944.5309,900.9292,851.9260
838.9994,839.1120,838.2875,840.1168,874.6781,13995.8389,680195.2430,37676.7768,16279.7901,5053.0159,1107.7468,27021.3604,1314.7453,6133.0361,9614.2501,5682.4318,20631.5464,87920.3754,34544.6520,9508.9784,3644.5980,2014.7107,1497.7722,4719.7655,3204.0720,10639.2046,10603.2875,1976.9090,1458.9052,979.1345,1139.2674,960.4414,985.9171,1171.6945,1081.0809,861.7864,804.3696,914.8223,857.8250,1046.8646,952.0450,865.1237,875.8101,827.6170,838.2810
838.9989,839.2224,837.4619,837.3470,817.4372,80542.3418,1032358.9273,5290382.8335,11232.9403,283778.5019,6464.3223,686997.4806,3296.0627,47057.1495,1082279.7162,38862.8333,4067285.9107,35140890.3825,18400778.0985,550164.1269,53201.7656,7304.6540,5476.3259,49340.5175,47338.2409,288106.9197,397528.2479,9560.9550,4239.2674,1461.3271,1956.4500,1601.0707,1352.0421,2761.7151,1898.3935,1087.1854,785.0559,1072.5960,942.1732,1778.1351,1383.4147,929.7374,947.9939,838.9486,842.2546
839.0029,838.8559,840.2229,843.9912,891.3930,99585.8242,253147998.0402,148569134.4530,129313.0382,1322109.1718,1838989.3576,3674513.0160,15690.0250,896142.0953,9997845.4231,11710062.3386,275493623.6646,2108425089.0795,5166415186.4049,98044636.6864,1086144.1920,45909.6893,51477.0535,1174766.0598,363149.2923,22809017.1975,36547649.5397,82002.7608,15770.1062,2165.5590,2706.9995,4307.9049,1654.6020,7701.1427,4728.0544,2142.0371,1009.3565,1080.5935,1284.3066,2740.9939,2830.2185,1003.6544,950.4866,989.3677,865.2521
839.0018,839.1661,838.0807,841.9210,852.9219,3386969.4346,2105044247543.5269,280207411832.2611,6894493.1630,43633804.8876,1901936.7294,1262318549.7655,80764.3108,94550621.5614,1707431192.4920,104149055.0581,81368114943.6643,13336804045108.4395,5293503913464.4932,4803661219.6842,8129240.8748,420065.7116,259227.2252,29061489.1213,9162455.8299,2068624242.6020,2030483610.3937,348856.9139,78442.2776,4273.1743,8810.3840,9288.5021,3316.9544,26415.8410,13235.4691,3097.5417,934.3919,1597.0118,1665.4169,7130.2537,5158.4606,1175.0386,1173.1795,1010.8171,875.5817
839.0072,838.8625,840.4775,848.0172,883.4989,124848849.0035,29854794800365.9844,122784619736487.5781,3199373.6517,13936032013.3299,5383294645.8136,43426050052.0598,732387.9562,3091286289.4254,649595155346.8385,84488909058.9928,224151193912288.9375,19929840713528672.0000,90880678770368368.0000,15256237860149.1250,2426533005.1031,5070998.8540,6323523.5170,2814975253.3664,548672393.7179,926431412902.4930,2113551225731.9941,15172543.5931,678922.2563,11723.4466,19800.0216,46068.6627,6235.2415,172875.5649,54415.3926,9557.2301,1312.9976,2127.4434,2812.4076,20722.8219,18065.2919,1564.0487,1378.2327,1342.9789,925.1057
