424783.3968,15358117225791557558590337033888698454530847073527137081488536411929241355781228222086891175936.0000,3992892244124129888215929812720222695352644703013221844262735583701069294291475932001594059941481945728861782161168266352633315328.0000,126492136245532232656848197422140056084436951334169506481518108352276990896643170023369626249866299455072323485504110592.0000,1331832885557906460155503862826298192318996942350059443007881920634398676360029562131767479556129303163921901610648916103952121437476612830698812013465085138698240.0000,1051207087109957404244504628754382142120103850351368415908713845755032403843080207491375659951500693007088812088828418812518101740696702550016.0000,24494088786450927821068798749835081521079832516133279375008514110078934525730114676086796428990222536880571119808725123072.0000,6783281771671267669671915680025465061376.0000,129480275308210328944333759188255679920507922254605058048.0000,59583579706594427239554904100408097709148407332864.0000,74400062805176267833344.0000,93075727084545.8906,240858859609336295797293356439341126577296109699141206016.0000,3990686113871511763258633224035569019236525292432126253474777137152.0000,144244543750526482790386235187965036855296.0000,419338352198523.8750,240439215641620188237450550017253740958973952.0000,14100286076900063278250104027132298853829540945699155768520998912.0000,5813701108715573634662400.0000,56920640020816871084851419173451309713406723293755179524614556447262068628733145778343867580416.0000,186746800238998227605550545303728323475467785752446763008.0000,6593270025362597256998099202422128463317055767393803875149922256007028801536.0000,53357436200710276080733116555549722291170690599921015386794106900251274117120.0000,217241994585149113918240419569359699587366912.0000,17235963616910509441161545727357953593311232.0000,123621963051860828059879879960469116534189457408.0000,76714615253927374489122869069709490190811136.0000,15181808712741891738689699279776931626263213464801509376.0000,1411257133886195331264843377278976.0000,13170781459809151987220480.0000,188574254205051863040.0000
23231.9064,2177805747148681335476051515354366381223045774580228662914145646628042702848.0000,87001890911781597806590348130639487943644004629662767983603350204101686657569436702433345536.0000,17594073213410073561300406748607394987106986680312250487336185273834204753122053710657951685935104.0000,2793110175354953944629679915010526168593648212910308761552906597187801743978487661083159592061491278879725392457002446225408.0000,2499210257085208872350614877304486486021608942047684347995841508427320045218692330504345692128121588433784143872.0000,990260547311284756828637644134267948139282945949222130199126122746800939007329300696637898752.0000,9475460360299669719544385918468096.0000,141527485277522905750327211626592329254567936.0000,631805918993104560517975236762572685312.0000,12528218034277360.0000,220645637831532.6562,284320218919550525959366984541320012382601216.0000,208957159823651724667059801905396876134012600451072.0000,1634296833754280947749250261160397111296.0000,6328588705.4687,57914267277216611630822857614819328.0000,2985714712463706383048651929817725704232809143468032.0000,6604414386011640.0000,2475038740410558638491216022611682984388883897245796651690645024529578398905794560.0000,146963825626091681610413964269527087521900527616.0000,11248013513106980848762820282596673774097476354048.0000,8875700269061685562659993563889992384859857217460446296610439168.0000,11703345843953049348916172201869877182464.0000,920189727435323646632614318848344064.0000,219795695676507697655952297429041152.0000,1022353969281770190955291110014976.0000,523955546791729574490791151727048390757842944.0000,9379074009739040637222649856.0000,290300911972157760.0000,13901967135844590.0000
7948.6317,2262061829202917548024396024450320273853649413734400.0000,12637058863628639496946876431033908138318834629503753061805611548672.0000,23385080109999651562704592512255896372189691989598046447992832.0000,673182618679244956880327371785059154322641244131966454471876554140374196798372184064.0000,425082920378771190226541480171821019584889946838667026467873043365016633344.0000,1472528200992205359971851721554779438251216882574743172995350528.0000,1130612041213356978208768.0000,138658707551805052538075865939968.0000,44032000106243600583667744768.0000,426037045433.7872,2975826062.2197,634527436185619120875232034816.0000,2502220797261455733427454921932800.0000,676472480813654094513176576.0000,8161133.5098,993870881903482884849664.0000,3536211758174468803607049929601581056.0000,15542852767498.4160,124456728819145759066697172468039172910778825492660224.0000,824059240774841988804832489635840.0000,30766322128996375215037518473854976.0000,15688492173561666432066832427156767357534208.0000,4050798725660095164014657536.0000,169097310344883548836593664.0000,45882049466251430410059776.0000,124685090741711594848256.0000,2252517719891380020137087205376.0000,36940434630040895488.0000,5173617393657.8252,511266548837.1877
670.2787,94536942533113007833088.0000,14824030960969458288427008.0000,325410193312650652286976.0000,27221662693798714199396533141504.0000,60789019324991399162149863424.0000,77544849198051436173197312.0000,2013499884284.0161,221588825095108.1562,1489576357357.1057,26441.1547,405135.0460,1030412366890.0964,3816836766160.9839,32914080597315.0117,288.0980,5586605791.6580,84284672190435248.0000,709096.6712,33726312874852900405248.0000,936094119944680.6250,2129669681.5242,5417600630289035264.0000,78724326986494.9688,787657134047.2715,16562922082.6092,1799498723.2851,15933093188576.8789,12695092364.9734,96324.1935,600871.9078
2512.2357,875356986970711.7500,3385316696565795155607552.0000,203313495453002268672.0000,187470466165924050749649584128.0000,22827798052816399078785024.0000,740144715856278192128.0000,15928515.1876,33139000385.7202,93303448197.2846,5002151.8555,9206.9962,280904708068.6615,6166091037979.7773,119934617.1973,499079.0610,8717603279.2284,146794086022.1029,3671601.7712,40250949391345440.0000,64084658070.9489,485011534484853632.0000,63575786485517.3906,69158285.3539,2141165664.2197,86314930803.2817,5648663077.6773,30604205937.9844,1594244.5593,6807548.2629,183660.1229
68457.0658,515209284931098398474544460554145884012544.0000,272011428166853101941228061687489880531482740988599536154954633838592.0000,1370224593949815683866734153034441179616068332076830187061248.0000,11735455328298769747814632393006202867587026424211145903017956854363367401374875648.0000,6228617258426468911610732427867594472402806051109085842641632514128478208.0000,2100239401975456726620465821442232016423039328555024515072.0000,8687078866367848448.0000,14083467666240540474572013568.0000,146523478935802223671195467776.0000,1060877906534146.6250,410858118.0341,1520086649471836842010976714752.0000,1749979592181838099170643996049408.0000,158271883476417095139328.0000,746674102812.0972,77790945986569504150257664.0000,302221444621126973832533377024.0000,340854538218579.6875,8335083709754269104068886290574830780143949053952.0000,279983936109551536153840058368.0000,68957244414392458995362797641054540303171584.0000,521051063448758068076743657673203908608.0000,9999021413631724093440.0000,86186761296746057494953984.0000,20182620552038680498265915392.0000,5083170957470150921551872.0000,7826494083014008367887679488.0000,307072483881143.5625,1048726065815100.7500,153468359878.6100
3775.5610,16329350375916028304404450178370356299956224.0000,379458919840141146087296615616844121180895772583919616.0000,4422455119391078315920726454516843183460526123661656064.0000,35060574774827014392365360718448735886836413921396425783397616250257408.0000,26784723541210670946572938008402692375827660486007489350575587328.0000,14450918316292425514283527922928728517279559433846784.0000,1054709128738989015040.0000,523979007279556381053550592.0000,1618140445830151831289856.0000,6561994452.4441,1273524046.5068,104208556793523667074023424.0000,58819480399615147026180734976.0000,3846710800689314276573184.0000,1531247.7963,1036042700007257014272.0000,3224750585627707361579543560192.0000,20837276457.0250,181521356307328614949845486995179226020888707072.0000,26414480331206633673568813056.0000,1972140022718570283696914432.0000,46681413597814315827182598263006035968.0000,2713218615033604064935936.0000,63490422452356584046592.0000,5751561093722452000768.0000,35610483967789731840.0000,171563259298139907249143808.0000,53109886505610992.0000,38303958409.6202,12178547556.5048
1850.6008,246205543941143200268288.0000,16249783181985324475954969444352.0000,1078082252860241374808469667840.0000,2008600276881624927555830156237509492736.0000,261912288998658031068867961768902656.0000,171306300018535759872369098752.0000,327280162618.2050,1144063289260874.7500,122678690869769.4062,7950457.3614,384422.9772,1130704051216593.2500,38360544204139776.0000,14588739928343.7266,106525.7936,3439446554867.9556,62018145347581728.0000,13143610.6877,26813548473225257597009920.0000,7318660793326785.0000,775672428226174592.0000,381087634655147655168.0000,14295304647486.8379,8359005290635.2266,16696712047152.2598,866475190309.7911,679617840725958.7500,2818328002.6965,17848350.8843,3044762.7329
2411.6517,48750206949625373292232704.0000,19298089223165967439402512536305664.0000,945075344239862897452696438046720.0000,52193363998678479103537971427566402637135872.0000,1520440329399638624329119450316788465664.0000,317885018387586764416005949095936.0000,2017063230550.6145,17837410823233692.0000,2798909697340742.0000,51411087.3136,947974.0483,32689793509294928.0000,1022466276290185088.0000,148384874197711.4688,413037.2141,48108472324693.7109,1205341864241800960.0000,35451094.9861,10249019713018843913923854336.0000,114653118979001152.0000,126609544653414023168.0000,24366602627726301986816.0000,171634462916131.4062,152516312494050.5000,251382269319478.7500,14645295214669.9355,16560104318462296.0000,12224550996.3981,86909439.5203,8688626.4261
2774.1467,2333836344034166601508978688.0000,103650813491167902568598132813469843456.0000,5965801009689979118939983312846848.0000,13322053659427768028303980511148234936609144832.0000,199378516934222053986629698491739275264000.0000,35791733173667927169004583635648512.0000,22472250021593.8203,599454049509993600.0000,55275383893716192.0000,81991828.2365,1368626.1113,191016284648172448.0000,3165079690839078400.0000,1848419239937701.2500,400185.4395,320582537996958.5000,49473384237342121984.0000,243963242.7334,272073022878079028898738208768.0000,3546403392069190656.0000,692586926942806736896.0000,707047577873450140696576.0000,2082103993667463.0000,2277115330992637.5000,3528424599848838.0000,82317976594943.2812,139044893199132752.0000,62081622809.8749,173931597.4985,19591053.0930
1583.2766,34486476773015936827392.0000,252433932071269325288998174720.0000,33614419161212813079585226752.0000,18969092032479786721120513182222254080.0000,5177028337346409053528521476931584.0000,8573596812761982131568115712.0000,246899132710.1024,381699649468251.8125,41233116386833.0391,3306615.1849,400250.4135,230721305729776.6562,2959378164977644.0000,14498982443858.1699,52992.8497,934981507764.6594,19636215784793772.0000,5431995.4878,5198383318167377259003904.0000,2407284394078449.5000,18323551870039044.0000,81493687016278605824.0000,11442910745359.8008,5352773081264.5273,3833777708840.4976,227165852518.1862,203714057074725.5938,1924676869.9980,6488841.2117,1879127.1233
808.7776,1089771711307002.1250,240744246645780576.0000,42692301525839642624.0000,236417485087880106737664.0000,10985355376881219665920.0000,398719077174873024.0000,273191972.3096,8557829550.2582,1158748013.4747,31221.3971,51455.6423,5791917093.9769,32326542370.7429,7002698729.1849,2747.4718,129048803.1609,134217297139.3345,38274.3841,124104557766378272.0000,36973764528.8761,1939397574.1921,47424300504378.8438,3910590730.2196,1266437547.7376,151971475.4270,33631340.3662,7320305787.6700,8733100.5776,49059.8163,55499.3558
1190.5899,302926794745708928.0000,98160951836446086397952.0000,2318514104660152025088.0000,20753276257862457574721323008.0000,41854281518601537664843776.0000,2918553337097212133376.0000,1457119314.5871,391438247560.0031,69462069665.6468,272400.9706,56365.8352,157582185847.1078,713399614867.7582,26406293440.8424,12149.2627,3055884327.1172,7160575138186.8838,559445.0603,7350781448253000704.0000,1309137320599.5310,3709593001351.8569,2474019799955079.0000,23707322195.8879,14730647888.8601,10141789841.9301,1136674251.7804,167412141037.6260,35093340.4657,450453.9603,191948.1909
1710.9216,713573295836376.5000,19480172432569229377536.0000,21057063004121034752.0000,281947833770243011190456320.0000,313767012302772183760896.0000,34045787988894748672.0000,23323385.1059,13597410393.4738,12929128509.7948,843095.5664,12476.3243,35672910065.2089,309276082831.2845,176699065.1555,69645.9959,1412827192.7279,65922757341.8094,796666.7328,14554648226509954.0000,31805254636.7131,306738827400040.8750,19277073886644.9922,179878677.0500,898030987.6134,6579500212.6985,834201474.0696,10895892171.7244,1703036.2281,1097954.7859,102736.7633
1426.1337,33564304582179.1328,36232274579575861248.0000,25392483998684256.0000,69095099002524073459712.0000,52531188932773199872.0000,340298775976379712.0000,3541389.6746,1154062730.0664,384027647.0338,157392.7097,4617.3862,1090023901.7842,16895306169.8180,6499722.1387,18167.2770,51520821.1818,6854446358.0497,372754.4360,19482065645336.2461,1137508506.6948,3677002289752.7681,195404395404.2241,14069211.7249,39648475.9613,242492052.9556,51464106.2031,541826430.8906,675340.4359,257881.7953,38920.3697
1661.6718,199459225064632.5312,25998957213707648630784.0000,385737905068081920.0000,10577177062858880903544832.0000,15657472593082384908288.0000,4770475938688873472.0000,45966993.1333,20698887506.1049,22028786007.8022,564799.3157,16501.5960,10006712016.6765,16189168505.6241,613648810.8902,57777.7108,806600373.9152,72020936393.4087,1194259.2511,5892503116912486.0000,32227841870.7632,14652719516962.5801,8832140961849.1875,325384111.3357,3773717793.0231,6678026275.9697,443010327.3999,5072485309.5509,1540467.9842,555396.4067,81630.3925
2211.9097,50808526324320903168.0000,312625230317425706038246506496.0000,37158764823359098116374528.0000,28794249207059630697785548605489152.0000,11293987404891841268795148599296.0000,26160210695896170076569600.0000,10721957914.0922,29942718488035.3359,20433112772440.0195,6952982.9615,125050.3540,27125422803080.3164,169498819670682.1562,521697048059.2932,225572.5440,438403024586.0514,290632920093457.5625,12652719.5889,10653865175230867046400.0000,120808390526306.8281,84741916372559408.0000,664886687114825088.0000,267261544400.7670,1585227158954.5039,3272004102055.1689,130186517369.6023,10110149561162.4434,102146650.6119,8776659.0494,902254.7858
1356.6658,10061371393507395584.0000,11277091510134241046298624.0000,2205974346549396733165568.0000,43737866383084086325379694854144.0000,51041249786398683747380625408.0000,269275630006707815448576.0000,5983349455.3869,3022243580284.1133,596638179680.5077,773002.0073,108468.7480,2675565106392.0317,34017450115081.6836,196748564734.3423,28700.4510,28893792615.9333,64292922892834.1328,1132461.2975,868873285324096798720.0000,14365480258957.7285,171855271455348.8438,89101120885129344.0000,132329009224.9195,96837438385.2411,92236637787.8299,7755070559.4243,1904333522750.7756,101176824.3371,1372938.6285,416911.6778
1243.3118,1751768238568322.7500,762908270449141612544.0000,38154928536595161088.0000,33205841447805780337098752.0000,156386916413334825730048.0000,11418165425012557824.0000,111166293.5407,20297975906.9391,8045582380.0005,213226.4287,25810.4135,21270262724.2431,128284385851.6115,1569214868.6086,16428.2513,711480509.0056,176200435247.5003,281612.1191,68333917051099120.0000,66164279830.3146,1750591206148.8032,52247434889422.9062,1203742701.0628,1563014747.7422,2090024518.2901,279927281.3126,13327929895.0010,4584733.5918,305367.1580,89555.3107
1499.1756,16341100813649380.0000,67137380852107157962752.0000,781484308435860455424.0000,10463988905042682039840538624.0000,11986115789114800567484416.0000,462211182140927377408.0000,211979782.0285,96135243933.4466,46554781443.5027,670562.7922,30882.4001,125176500404.9290,809895015940.8319,3454200270.5568,43666.5574,3251590974.9657,774594010171.4226,761618.7267,789201057331519872.0000,257121578449.8601,92482685455625.9844,371892415320438.4375,2436070840.7808,6600595541.0827,13801829398.0793,1397208434.8194,60663755504.4118,7767878.5028,922446.2855,158386.1130
1438.1634,221993932562331264.0000,659502818337509162876928.0000,93281209458218216980480.0000,408986691570052559497053863936.0000,852799395962015358222598144.0000,6444330519768075337728.0000,1199955829.6633,470142790799.6595,184158358792.1649,735568.8221,70739.5313,625327967776.3807,6006115536068.7119,39952132757.1410,39968.0981,11370959156.2310,5277418074990.8926,858819.3105,40715528720252960768.0000,2050193607628.0549,86062723907731.4844,6114675118936919.0000,21409929162.9715,35784980262.8885,38979095790.5740,3259351188.3405,329858640493.2784,23939800.3733,1038464.3383,247036.9613
922.1119,218377033455128.9062,439266705025508800.0000,583466469095364352.0000,43250761495977419341824.0000,450687187196176236544.0000,176349976986925472.0000,55679265.8126,2990063481.7312,538725264.2926,40368.4495,20362.2256,1937246837.3958,10263512247.5742,530485340.7777,3664.4272,66708245.6537,38823673560.0121,59406.4702,3166589147392728.5000,9001405296.5914,9132780554.0475,4738875853322.5977,512627015.5320,190398760.2414,122624633.8891,27501626.9100,2158889257.3908,3370449.0821,66560.1980,43922.9906
