578.1114,6984.1708,1798192.6059,565784036567.0665,785560536175609.2500,128147264713263501044350976.0000,264810083235805520593350254184731362047249123379245973222846627969681684189675520.0000,1896854664532076801535353208370449950185901420651161891505749483281711600186864756369415133912060242250371953603342110657628075473575474102272.0000,43022185195562473691888572584263078199416348023726294591609122578500690495968582120402583552.0000,1862279106492978117083287514008950585306934438445236887039029321705786267214562522136173297858768883972229300224.0000,7180883661050671268764076077346982826065943795892122942303453059774902884201473388545371589130036062481936115038158848.0000,8474385724963344613376.0000,25524092255906579806624829989686619538390615123275391987284318465297104240640.0000,653369001098360343626575048801025842853236046154091975574437793347033126093717504.0000,96493136689428616094783752034797017593020416.0000,338952828037001515127632579958669312.0000,95841320562749100474054068038768722444288.0000,20035419.0522,57937821913269713985016247848657747968.0000,11180591152919071424512.0000,35838635278354501138563203072.0000,29820843700796136108476655753638712870699008.0000,418098101524754661376.0000,461658.8890,24130152882211668361216.0000,7778770375261971095875365320546472576406119352631296.0000,40401001196223746178153262874624.0000,169193574943655589748915338813292869687705600.0000,3749828853355852698777521916966076416.0000,498712925948317056.0000,484893.5597,75569389242364395520.0000,67613557705890207251707199488.0000,31386576835928189813827282604490043212955648.0000,90834044694008571130711900160.0000,7703545991225295872.0000
1265.8633,7968.9086,5160116.9463,2983279544068049.5000,2488732559763109888.0000,104563418404245744192958430576176422321485919551488.0000,1008005292762424034616556033879646172002184602902821585301219192717543397445809640891242606786658139302913640497152.0000,11605487583782183001753604471404250377497610553784542045691791398876569419573888824536997520418249192054517681221552802849344206981197553456141426857787342710586827533544591723557960163510313811968.0000,52986998612291003884174721382530878530337278353185418777765383489534670679380332614821779125154818659012084000422098306732479423229858938880.0000,22120204679504985712912280679963944891068874689420042954058870798896535834653247787352600790784646840150753466600075167622943863693593335640191950029235068378768004349952.0000,71356094817267374603935674477968883449306062567333593720950289889365691791224896564355890182799636150643024547555094493266722147549839569587282989023232.0000,6313217148099395877013477776666132480.0000,26129632912656120608311278455118273331180212692361327670786585111499327247694974934612459830742903582857322320011198464.0000,253150887899611082009112781696074159594430077851574926797468696801659391792401902670460123615436032136183808.0000,6338101352874760401362641133914142932192110415895721330616431542272.0000,131395520585373400402193322583523328.0000,6816682794718786581930671916526726863906770472960636370137645056.0000,1741660061242905.5000,8225732607635560270986352096357717218932293632.0000,4995162092970844835499537858560.0000,33919328486427010900434078257520259404660736.0000,944549186247356774366478754019763923029265361176015624065777664.0000,40289730408787891716096.0000,305676.4707,66038431481691261196455647379456.0000,116003628963319987832261918493317790565311467199189133109611839620365053591552.0000,23705648901129983809255578367818776279252992.0000,2764512161964062514677676904464655428996548822644756092200943616.0000,563946175633785930481796664432496803895019336368128.0000,839107226342489932903219200.0000,5624151.1661,8606862806499224119169515520.0000,15246038624137397945557268430087889035984896.0000,297841978104752522638806436456928031666340562801961799254016.0000,42399870482755361533513468783741632512.0000,48989194881920861774807040.0000
948.9562,7247.7715,4308790.6688,77215790035.7912,480686332430725760.0000,237470143894278151313053870964933802002787336192.0000,4794990058054402577166440028793737165536077704586744083097106162668862273009727192452648105148416.0000,21837096252846915511888830192379220539115750838712682614708335748307438431197237927918809257807576477093187671741529457409658666348787056722233744092170655848254668800.0000,380039526570882336988920806968541219169692248719179067620198031934064524032062245584996237763045910164463634650463033360384.0000,54830501881517756448489955757911334868593446929501759248112915748264017913768817119227531525422596214590966969063072525931780874607285302722560.0000,4869368735150337556622806307928634298992280637084244908618589569145847392990074181765683975348250772606215316571655476505546751310104100864.0000,8174040330164672819747803365376.0000,3851953283977489307847786695635421941092972129378240762141498506175170644164830517490761802358164815872.0000,64880117657109260567558698254950441141939670812315913021045091861088552416452810025764174870609920.0000,1754062454927092108198118668058908273565296941388215091200.0000,292385536728242693505034989076480.0000,6671580903462764561292694838854905082343506520834048.0000,105171978024965.8125,2548260079610447534025862046112853228764790784.0000,52926574128535426609320529231872.0000,24307003129949660461459033486509735936.0000,170661878811349077915136934430067184629164250790960824320.0000,14479661120198481920.0000,29495.0075,34153859754459030500705042432.0000,43922515924159799143806446432136704776621526305345772231441439971606528.0000,171398174723690140062608466801554620416.0000,89221190490395053973376491771815100518454375333268291584.0000,66158393978149302780125466350796299091050496.0000,4006531991366843683045376.0000,62221.0577,2246209427672863543918592.0000,461459575445541748800326872154618462208.0000,70433165311096646715476155429583829183799486215880704.0000,5840725385161933089803839568084992.0000,33520431943391941492736.0000
1384.3325,2339.3612,52572.7802,579783525907.6921,180333931216.1565,7449055246541316326230078271782912.0000,50184479479281124428143614506900126915383612076579628030603162242913402880.0000,18551434159107448062868482174744856799714495941338096642864913894077972933701439265765679673361933565927325988221166425569431386062848.0000,32850770366425719321441596622801724889552312284763467765276599058037436374523848511254439057686528.0000,609094008572223875987215674616746696930757164405316736071841516676918665963678476177235333118685220594894163796601864192.0000,224629581638685736697571598380940637577764632042212645226658290896289549885156748737321190037752119296.0000,76396139036879492353097728.0000,857412059535514739155437711027071153470340026859223090653094727644196054769994825728.0000,538480283903386454713998288120724355041349404484817086278721406668636160.0000,1583254048366120316667455500477879962286979809280.0000,7596705727640554700800.0000,236724224049784395270629637559115839187189760.0000,7297115238434.5264,29709842459398164734468272685056.0000,611851017917905108992.0000,729968213268851319708917482651648.0000,201867424102603848640804976016465250584887296.0000,1965566648909056.0000,12772.9891,1992953111864327500988416.0000,71501076545754873641127537720568304539321156721704960.0000,6038109112717416132772594974720.0000,125767249543531239663495258944240685317881856.0000,64153189527395386945165660690317312.0000,30207056048919658496.0000,350109.9013,44243414906423910400.0000,29059887997718254809178087358464.0000,480180611456799455217060729670386793316352.0000,57443406932978975733972992.0000,1263340506782728704.0000
1290.0346,757.9617,647.4549,1549799.9219,160971.8585,1663520045997.6704,21568756740920020992.0000,10732715038619104537093617556555563008.0000,107451559881362254533549359104.0000,161935231361198033490118878082549940224.0000,2267874267365887570870272.0000,2268445474.0258,167636960856817230082473984.0000,316472301605432192.0000,29112196245922404.0000,18598.5541,2085967840842391.2500,4093141.9626,310517442.4215,466306.8448,8965911310825.3184,40142828728772.0781,301058.2232,877.1169,2914928456.3627,242532674313789.0938,7960307916.5023,26739426404531.6602,49680622118.1364,13075993.3630,6860.6659,9445741.9162,75199958485.7707,8063206736725.0625,55353546.8457,2448735.8990
864.2318,1094.2625,3321.0414,38913.0398,5203681.3687,43892331884391.4297,380250707500686527954944.0000,492232768063602817188747271240417280.0000,153831589700448399917056.0000,877907078865622718432149504.0000,47514548770905535950094336.0000,198962619.7248,26473436940818395136.0000,14742802581508143104.0000,30092151896.7200,969469537.5916,20231721096106.6328,11918.5735,339156905.5843,264852522.7712,7887797.3152,114056438046.2991,236638.9768,1693.2272,1280030.7243,469630756720339.1875,116771561.4238,297437479981.4174,13529368705.8861,1257012.6843,2811.8411,4191249.6391,34347937.4580,27595241046.6860,48333085.0419,738039.3768
936.1978,983.9586,1800.2573,35742.2313,67836.9477,3896907827.1153,39351174747709186048.0000,825016704189336241235515800232656896.0000,43571995733952542143414272.0000,28032068948332289094505281355776.0000,15844314447369251855842410496.0000,63331642.9703,24927340526500805869568.0000,121667603878684983296.0000,23200298567175.9336,83478691.2833,3930354483035.2559,65052.1159,7165447365.4237,8845264.3523,3807266102.0383,5810003302851.8320,432715.4172,1189.1268,51962070.3010,509885672097232.0625,2525102197.8006,4902754938673.8770,28454678503.1220,3593807.8128,1828.4430,4938915.9724,2465138481.4039,1935478047063.4282,184850220.1271,1762072.4652
994.4262,884.7084,1150.7125,23826.9609,163191.5265,16244937157.1403,132597722955086720.0000,67039749151726115793928192.0000,14858643493742680064.0000,2003159805598989943832576.0000,886094296149424256.0000,13756354.2584,37574877700635400.0000,33863724053806.3945,11228313149.1505,131588.5405,84542580449.3903,23002.8133,1094984.7678,295337.4702,22150498.0243,1304710882.2132,33714.6844,1022.6791,589482.4627,83473773486.9764,6491782.7451,2668332409.1009,116397720.1956,177113.7099,1989.3161,268840.3735,8187325.9365,802589842.7995,1245908.4321,99433.5210
745.3671,1221.8332,4856.1088,8777.2489,4820541.1689,190322059734.4485,22886746176506675855360.0000,64120991682345296661162156359680.0000,31738724625303531520.0000,37033252586168946524160.0000,21071700258531091079495680.0000,10105692.0419,13750679396296134.0000,5839448649209226240.0000,604605457.7363,7112927000.9023,93185708051.8064,1280.5851,556670271.7280,96790103.2882,270268.4655,7393789524.0863,409207.2836,2121.4776,131614.0033,18878354712926.3320,27649619.7939,22162162484.0634,2399651645.0966,220758.9032,1431.2149,991133.0405,3043381.1231,4995209627.0818,34014236.7733,343825.5478
860.4096,982.0807,1537.3406,3697.3736,25667.9433,17961569.4585,263961460133595.0000,8276435397172256571392.0000,1500730574622301.2500,778346609059746816.0000,306042490221449536.0000,450433.8012,10949567584777.4492,10192594573590.5371,91266922.5396,1814688.1509,163718045.4804,2685.4145,3372620.5371,230216.1432,419226.6227,91968126.9099,26780.6109,1133.6381,63578.1402,3904574540.5616,1496132.9035,127820485.9245,12179122.9230,41371.5352,1060.9762,69758.3812,786494.6232,48886416.8902,676722.1221,41578.2764
957.9892,911.7270,1208.6360,12709.3721,33628.5497,468844907.2200,164076459720516.5625,76865224090172359522123776.0000,67339639984729980928.0000,818003294933151750553600.0000,671954487228983934976.0000,3068590.9641,210281869882163200.0000,1033880765894927.2500,68969172878.2680,655136.2907,3547462381.1924,29079.3293,117504064.8719,821160.8184,160331308.0012,12467132448.4205,52519.2745,975.8978,3840521.5371,341311730884.7946,36345899.4707,8755561420.8427,126215635.7884,336953.5067,1514.9986,281495.2211,62464760.7906,4403257563.2182,3843260.0258,154041.8090
982.0545,852.4691,834.7763,4860.6525,5113.4221,5930452.7827,250478946836.0312,2192047510474599168.0000,211332421459694.0938,166553615418460480.0000,38711599783495.2891,485937.6611,5150156786570.9756,21734727912.0276,143850165.7426,11069.4137,60744596.7878,11059.7504,329746.8252,31854.2267,1849772.7752,28955515.8214,5576.6874,822.8552,132968.0243,316097825.9485,571565.9918,25071732.5320,1637448.8646,35069.5388,1321.2420,30468.8991,1017800.7093,9064929.8473,105181.4592,19318.3502
990.3486,898.6476,1272.7969,13545.4330,96667.1128,67816539906.5091,10590023899408842752.0000,159282517076047057415168851968.0000,21271076055066288848896.0000,134983167059130591528091648.0000,21468541913081501974528.0000,109464199.3548,27611442640637603840.0000,43072070780969984.0000,460972069188.3917,650892.2690,197096961618.2226,70432.6496,183901522.3069,2956384.4597,233131728.7126,102383497769.6567,43510.3885,913.3960,5412979.0193,14408281020827.1504,106946706.1207,77216449124.1380,820561960.4382,971203.5604,1617.6820,778644.6047,239950118.9017,10779404063.3990,9934160.0585,368157.5729
857.8807,1281.4612,8450.0845,319220.3396,513235147.2396,92836635085036736.0000,9040492559574666925418327849304064.0000,32784514294155961594144368128804208679861792800768.0000,2846413073650637901254668379488256.0000,8378679694387850630764544319432354168832.0000,21358234023090922159876027476841857024.0000,285686206034.8069,15965470951024371796027637760.0000,4785975767028812720577183744.0000,4048505555307879.0000,86857693422.8113,865046483617577472.0000,97735.8512,654236015318.6683,22304460021.2653,5125163644.9197,4541620384275639.0000,13512393.5719,2805.9902,36011870.4612,304871224371215859712.0000,150894303680.5680,15785958942337994.0000,76707870019926.5625,63206971.4296,4345.4090,211779082.8854,44039057857.4669,556244903701092.3125,30616339188.9929,48653689.9870
821.9281,1060.4857,2361.0248,2745.1478,89158.8596,1139886879.3735,337169541050833216.0000,15316654391008362027613683712.0000,331781452119546724352.0000,129757194557811868041216.0000,8812900387977793342799872.0000,3087546.6206,204627081761701824.0000,1011041952555160704.0000,17977978153.6876,102356944.1918,2276010534.8646,6578.5265,3310115792.2479,14773953.0410,12416987.7170,41472362763.6290,102636.5881,1238.3702,1593486.0681,11381795589436.2285,82912731.1595,34380709577.5531,554671705.8559,434936.2620,927.4782,499467.2196,49881711.5335,14170424668.0029,23151899.1883,293162.4881
847.1347,1047.8272,2231.1762,9544.9552,74019.0732,794758594.1596,8893922314830941184.0000,226920196458798565710133079310336.0000,2621121354387550109696.0000,87543970511587276287377408.0000,68120472898912947917553664.0000,8504935.1214,4859562427710362624.0000,3383541666302424064.0000,74219325297.4749,280888721.7785,171342442208.7797,7912.1936,690462687.1374,5652212.2194,25906380.5372,114298137962.9860,204037.9358,1315.5141,2220497.3717,13584191979493.0586,195463641.8911,129794525718.8223,3171554070.3589,660343.7591,1296.8252,1391120.5638,70271553.1826,49721527826.3503,44455351.5936,542534.4579
948.7065,874.2657,896.0919,3480.3903,4534.0155,1075369.7575,23637352697.9101,41894106081763944.0000,1274751477672.6177,645378104105239.7500,1281860954544.5994,126617.1763,75736618078.6392,1673136924.1813,10364612.7176,14825.2068,17087462.6929,4903.3920,81093.1394,16643.9264,272245.7846,3814117.2399,4537.3049,873.3831,36777.6547,26369304.3289,159210.5376,3884184.2663,530914.5873,15393.6584,1208.2430,16823.8711,187868.6322,1750365.1988,47657.9421,10495.6251
851.1765,976.0093,1392.3311,2308.3030,7127.1816,282950.5440,4134225945.1563,616623416879682304.0000,560785102645.8551,178353224477799.4375,799503248675090.0000,20436.5125,26853872964.3927,45349774308.4944,7760968.1129,946430.9238,2541437.4615,1529.0481,2240390.7749,49930.9681,206472.3737,7227104.4554,14078.9860,1107.7781,62462.3170,35852309.8754,406368.8130,6109559.8369,880554.1359,12607.0623,987.4787,19423.9962,208212.0518,6896863.9116,152328.4515,14157.8853
923.3511,902.2309,1038.9296,2857.5243,6348.7597,4585460.2216,47394426984.7939,353301102494152960.0000,56602249744416.9219,10729271685518406.0000,330634430215548.9375,136109.5597,953774071385.5748,60952396642.5149,54610534.4428,52227.5990,9950472.3500,5361.5554,1390710.7003,68503.6385,917424.8796,23001477.2983,7775.4773,917.5829,100730.2289,320791371.0854,512346.7350,19290450.1985,1270420.4511,27999.1727,1106.7915,24698.9606,702653.8758,10040011.3854,139838.8961,17453.1368
